,mmsi,iwrap_type_from_dataset,length_from_data_set,width,trips,signals,Speed_mean,Speed_median,Speed_min,Speed_max,Speed_std,ROT_mean,ROT_median,ROT_min,ROT_max,ROT_std
280,220339000,Fishing ship,17,6,1.0,78432.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
281,219011018,Fishing ship,15,4,,1760.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
282,209855000,Support ship,34,11,7.0,21982.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
283,219000558,Support ship,47,12,238.0,288575.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
284,304068000,Support ship,36,12,13.0,48656.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
285,266314000,Passenger ship,177,28,,9762.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
286,219001459,Support ship,35,10,715.0,333114.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
287,273399790,Support ship,33,12,2.0,20659.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
288,211239400,Support ship,20,5,20.0,19986.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
289,211824000,Fishing ship,28,7,13.0,25297.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
290,244269000,Support ship,70,13,1.0,9431.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
291,253109000,Support ship,99,18,1.0,5750.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
292,212396000,Support ship,92,18,0.0,8162.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
293,244850156,Support ship,30,13,5.0,13882.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
294,261014490,Support ship,18,4,0.0,3584.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
295,211787790,Support ship,15,5,47.0,28356.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
296,218321000,Support ship,33,13,1.0,4899.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
297,257847800,Support ship,16,4,,3036.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
298,220225000,Fishing ship,17,6,82.0,64761.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
299,235007548,Support ship,18,8,0.0,5711.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
300,211500000,Fishing ship,16,6,0.0,5573.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
301,211659330,Fast ferry,22,6,0.0,2279.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
302,261003060,Fishing ship,26,7,,1086.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
303,211314800,Fishing ship,25,6,,16651.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
304,211586760,Support ship,18,5,8.0,23657.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
305,211192880,Passenger ship,23,7,,2820.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
306,219002136,Fishing ship,16,4,175.0,470942.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
307,212854000,Support ship,31,11,2.0,16577.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
308,211474000,Fishing ship,18,6,6.0,54477.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
309,211526910,Support ship,31,10,0.0,1891.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
310,244521000,Support ship,129,22,0.0,10122.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
311,219001261,Support ship,30,8,6.0,39563.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
312,219004128,Fishing ship,14,5,0.0,2102.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
313,219023635,Support ship,12,4,93.0,50664.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
314,211330370,Support ship,36,12,32.0,134274.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
315,219007932,Fishing ship,11,4,1.0,60566.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
316,304020821,Support ship,35,11,1.0,3861.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
317,219015559,Fishing ship,12,4,6.0,2580.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
318,211162610,Passenger ship,42,9,30.0,15678.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
319,220356000,Fishing ship,17,5,1.0,19024.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
320,219002493,Support ship,50,8,,5941.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
321,261001660,Fishing ship,27,8,,3100.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
322,211265610,Support ship,13,4,387.0,60865.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
323,261044050,Support ship,32,13,,4306.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
324,230934000,Support ship,34,10,0.0,65754.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
325,209119000,Support ship,37,20,2.0,18180.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
326,235109144,Fast ferry,29,7,0.0,16348.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
327,220257000,Fishing ship,15,6,2.0,27599.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
328,244780958,Support ship,60,15,,14793.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
329,211719910,Fast ferry,28,9,1.0,6448.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
330,277466000,Passenger ship,199,28,138.0,689815.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
331,245043000,Support ship,91,22,1.0,6147.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
332,211321160,Support ship,40,11,206.0,29257.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
333,219024784,Support ship,15,5,0.0,57037.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
334,219002415,Fishing ship,12,4,1.0,5243.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
335,219024779,Fishing ship,12,6,124.0,6193.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
336,219016781,Support ship,15,4,48.0,21106.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
337,261002160,Fishing ship,27,8,,3152.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
338,566513000,Support ship,75,18,,12325.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
339,255805540,Support ship,26,8,3.0,39569.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
340,266348000,Fishing ship,23,7,1.0,15712.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
341,266062000,Fishing ship,22,6,0.0,9346.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
342,261205000,Support ship,28,8,5.0,82622.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
343,211495320,Passenger ship,25,6,,1419.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
344,244740921,Support ship,35,12,12.0,45113.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
345,218257000,Support ship,28,12,23.0,24205.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
346,219000615,Support ship,45,11,1.0,4361.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
347,219024891,Fast ferry,13,6,28.0,20451.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
348,219008145,Fishing ship,11,4,0.0,6478.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
349,219021176,Fishing ship,10,3,1241.0,1037604.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
350,266467000,Passenger ship,130,24,,35592.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
351,235093018,Support ship,124,32,40.0,15949.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
352,245460000,Support ship,34,11,26.0,13551.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
353,219003826,Support ship,15,4,,1123.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
354,244699000,Support ship,28,10,0.0,4886.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
355,245503000,Support ship,96,18,1.0,6304.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
356,211239110,Passenger ship,17,6,0.0,3651.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
357,211667760,Support ship,29,14,0.0,9177.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
358,246317000,Support ship,22,7,267.0,48484.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
359,219007366,Support ship,15,4,2.0,7386.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
360,246384000,Support ship,80,9,331.0,282575.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
361,211463520,Support ship,28,8,31.0,6095.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
362,235116828,Support ship,17,5,0.0,11619.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
363,309964000,Passenger ship,205,26,3.0,21734.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
364,261010380,Support ship,25,4,,24763.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
365,219017831,Fishing ship,6,3,2.0,1199.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
366,372867000,Support ship,56,12,0.0,5641.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
367,211300090,Fishing ship,7,3,19.0,4077.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
368,235103408,Support ship,25,10,0.0,2575.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
369,266066000,Fishing ship,24,8,0.0,2856.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
370,376161000,Support ship,32,9,0.0,16962.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
371,219019933,Fast ferry,31,13,,3870.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
372,247117300,Passenger ship,193,32,64.0,85275.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
373,244650648,Fast ferry,26,10,2.0,9453.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
374,219000809,Passenger ship,36,12,,3248.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
375,211264190,Support ship,31,11,8.0,44495.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
376,212409000,Support ship,45,14,2.0,24391.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
377,210523000,Support ship,91,19,4.0,20397.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
378,246203000,Support ship,26,9,3.0,21723.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
379,259186000,Passenger ship,228,34,56.0,32291.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
380,245984000,Support ship,95,16,1.0,10581.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
381,235040596,Support ship,24,8,,4117.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
382,219022446,Fishing ship,8,4,22.0,2961.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
383,211513910,Passenger ship,31,11,3.0,2101.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
384,219018754,Fishing ship,9,4,10.0,1145.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
385,355931000,Passenger ship,294,32,97.0,114496.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
386,375448000,Support ship,32,8,1.0,8627.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
387,219021414,Fishing ship,7,3,1.0,1258.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
388,219001461,Support ship,35,8,0.0,3766.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
389,247187700,Passenger ship,252,38,53.0,125918.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
390,311000343,Passenger ship,221,31,16.0,39405.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
391,308214000,Passenger ship,176,22,5.0,29989.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
392,265781000,Fishing ship,20,6,,4389.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
393,255801380,Passenger ship,160,21,2.0,12205.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
394,253254000,Support ship,144,25,6.0,11265.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
395,219025221,Support ship,26,8,17.0,15678.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
396,257276000,Passenger ship,80,13,1.0,25942.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
397,249973000,Passenger ship,316,52,101.0,154916.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
398,232012707,Support ship,29,9,1.0,11515.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
399,276008110,Support ship,15,5,,6434.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
400,219007225,Support ship,15,4,330.0,219805.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
401,219015425,Support ship,33,13,,4117.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
402,256208000,Passenger ship,200,28,6.0,32325.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
403,310674000,Passenger ship,330,44,50.0,130416.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
404,258215000,Passenger ship,228,34,67.0,37632.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
405,273444990,Support ship,36,9,38.0,5424.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
406,273413400,Passenger ship,117,18,,2929.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
407,246167000,Passenger ship,238,32,2.0,27565.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
408,244850975,Support ship,30,11,2.0,18624.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
409,310624000,Passenger ship,294,32,2.0,34522.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
410,244730468,Support ship,27,12,2.0,11868.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
411,256561000,Passenger ship,202,30,20.0,19574.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
412,266099000,Fishing ship,19,6,,1140.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
413,249596000,Passenger ship,100,14,0.0,14003.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
414,257058920,Passenger ship,229,28,42.0,24542.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
415,245304000,Passenger ship,285,27,7.0,36846.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
416,235103357,Passenger ship,288,50,,22370.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
417,248513000,Passenger ship,316,40,24.0,105463.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
418,235063686,Fast ferry,15,6,1.0,4280.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
419,244750832,Passenger ship,80,8,11.0,2842.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
420,211315630,Fishing ship,22,6,3.0,13821.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
421,309908000,Passenger ship,144,22,4.0,28932.0,19.240234933605723,22.5,0.1,25.0,7.025173141115252,10.812764216669699,0.9996296296296308,1.4210854715202004e-14,252.82982456140348,32.01071092255747
