,mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
4665,209350000,9360984,0,IDUNA,,General cargo ship,Cargo,,,126,-1,-1,-1,-1,-1,22,112,14,20,2,0,12.09667548680372,4.1107990160803904,14.2,16.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4666,319058700,9691395,0,FRAMURA,,General cargo ship,Cargo,,,223,-1,-1,-1,-1,-1,32,191,32,6,26,0,11.475598086124403,0.5505646962827645,11.6,12.3,8.6,12.0,0.0,0.0,0.0,0.0,0.0
4667,245394000,9139309,0,HAPPY ROVER,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,23,132,6,11,12,0,12.66554054054054,4.0957471730888635,14.3,15.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4668,538004443,9449895,0,LADY ALARA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,150,28,20,8,0,12.835161870503596,0.35807477571657603,12.9,13.6,11.5,13.0,0.0,0.0,0.0,0.0,0.0
4669,255805624,9692686,0,AUGUST OLDENDORFF,,General cargo ship,Cargo,,,198,-1,-1,-1,-1,-1,32,169,29,12,20,0,12.086226158038144,0.7943455182525113,12.0,51.2,0.0,12.0,5.449591280653952e-05,0.004668871932556707,0.0,0.4,0.0
4670,538006339,9711705,0,MAESTRO DIAMOND,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,153,25,20,8,0,11.756458511548333,0.7219801506345427,11.9,12.5,6.8,12.0,0.0,0.0,0.0,0.0,0.0
4671,257077560,9017434,0,WILSON HOOK,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,79,11,6,9,0,10.493930161706118,2.281013419547687,11.2,11.9,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4672,305284000,9434759,0,OSTERMARSCH,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,16,98,18,10,6,0,6.161856661856662,5.506073548055729,8.0,17.7,0.0,0.0,0.4743199187643632,5.688813982554843,0.0,61.1,-57.9
4673,273317430,9353046,0,RUSICH-5,,General cargo ship,Cargo,,,128,-1,-1,-1,-1,-1,16,114,14,9,7,0,8.965647810218977,1.3155631848449587,9.2,9.9,0.0,9.0,-0.02570711678832121,3.8031374108262015,0.0,37.5,-25.7
4674,566097000,9611278,0,AQUITANIA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,158,22,9,21,0,12.174757860229473,0.3785264356977432,12.2,13.1,10.7,12.0,0.0,0.0,0.0,0.0,0.0
4675,577300000,9171084,0,ANTARI,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,13,72,15,4,9,0,7.469157947184852,1.9731723378565869,7.9,9.8,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4676,477347500,9738090,0,HU PO HAI,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,161,19,14,16,0,11.438060686015833,0.9241671410605171,11.4,14.3,8.5,12.0,0.0,0.0,0.0,0.0,0.0
4677,563003200,9781968,0,RED SAKURA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,173,27,20,12,0,11.558037694013302,1.2189915372391718,11.5,13.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0
4678,565484000,9582520,0,MAJESTIC SKY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,11.881346365638768,1.5211240306014135,12.3,13.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0
4679,312404000,9151096,0,LAVR,,General cargo ship,Cargo,,,101,-1,-1,-1,-1,-1,16,85,16,7,9,0,7.476409299432392,2.4895973707693817,7.0,11.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4680,636015760,9641364,0,OCEANLADY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,164,26,9,23,0,13.005174129353234,2.3421201596049106,13.8,15.2,3.1,14.0,0.0,0.0,0.0,0.0,0.0
4681,215144000,9586447,0,MAR,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,17,100,20,12,5,0,11.19742288168684,0.521799392359601,11.3,11.9,7.5,11.0,0.0,0.0,0.0,0.0,0.0
4682,636017352,9399777,0,AUSTRAL,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,207,18,16,16,0,16.078473788437208,2.067619584535017,16.6,20.2,0.0,17.0,0.0,0.0,0.0,0.0,0.0
4683,229732000,9401910,0,YANNIS,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,161,29,20,12,0,12.255623437933908,1.249914288770527,12.8,13.8,6.7,13.0,0.0,0.0,0.0,0.0,0.0
4684,241166000,9610092,0,COMMON FAITH,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,161,29,13,19,0,11.78776683087028,0.8064758389239622,12.0,12.6,7.9,12.0,0.0,0.0,0.0,0.0,0.0
4685,563001900,9686338,0,STRATEGIC SAVANNAH,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151,29,15,15,0,11.238669551108705,0.7419553690045374,11.2,12.4,8.5,11.0,0.24026500811249324,2.799682859096849,0.0,21.6,-14.5
4686,236111696,9498298,0,RAINBOW QUEST,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,29,155,25,12,17,0,11.626522537798502,0.7323784132151041,11.4,13.3,10.3,11.0,0.0,0.0,0.0,0.0,0.0
4687,548876000,9707417,0,WESTERN SANTOS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,13,19,0,11.623449114745235,0.6341440129567765,11.6,12.9,7.7,12.0,0.0,0.0,0.0,0.0,0.0
4688,477301400,9747546,0,JING JIN HAI,,General cargo ship,Cargo,,,224,-1,-1,-1,-1,-1,32,190,34,23,9,0,12.295885416666666,1.9871835072120736,12.6,14.8,5.5,14.0,-0.0006250000000000532,2.766477396823213,0.0,25.7,-16.1
4689,477850200,9747534,0,FENG LI HAI,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,33,178,22,13,20,0,11.636944890315675,2.396554266165257,12.6,13.9,0.9,13.0,0.0,0.0,0.0,0.0,0.0
4690,374964000,9718985,0,AGRI PRINCESS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,204,25,16,16,0,10.48224880966915,0.9931990331887014,10.7,11.7,4.7,11.0,0.2001342937370284,2.5498897448518667,0.0,21.6,-17.9
4691,413478230,9608427,0,DA XIN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,15,165,18,10,0,14.12406209573092,0.5298518560142472,14.0,16.3,12.8,14.0,0.0,0.0,0.0,0.0,0.0
4692,311041500,9480552,0,SHANDONG PENG CHENG,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,205,24,21,11,0,8.978803096882194,1.4657012626158188,9.3,11.2,2.8,10.0,0.0,0.0,0.0,0.0,0.0
4693,209515000,9814002,0,CONTAINERSHIPS POLAR,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,152,18,13,14,0,14.191690154533967,4.096541890395056,15.6,18.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0
4694,271042868,9442512,0,YASA H.MULLA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,12,20,0,9.51202475685234,0.8199973918126412,9.5,11.2,7.4,10.0,0.0,0.0,0.0,0.0,0.0
4695,255802640,9320805,0,AMUESA,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,80,7,3,12,0,10.07731203581239,1.5271761691722547,10.1,13.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4696,219741000,7904504,0,THORBJORN,,General cargo ship,Cargo,,,65,-1,-1,-1,-1,-1,16,19,46,8,8,0,0.1,,0.1,0.1,0.1,0.0,0.0,,0.0,0.0,0.0
4697,209487000,9135743,0,FRI LANGESUND,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,8,6,0,6.974100693177673,3.5686099508575686,7.5,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4698,305026000,9419802,0,WISDOM,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,18,100,16,13,5,0,11.029355985776371,1.464788982686623,10.9,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4699,538007998,9300166,0,JACOB,,General cargo ship,Cargo,,,197,-1,-1,-1,-1,-1,28,152,45,14,14,0,15.357448465652421,1.0790920546243588,15.7,17.4,13.0,16.0,-0.06748533153330914,5.441633484294171,0.0,40.2,-42.9
4700,538007146,9802970,0,CY INTEROCEAN I,,General cargo ship,Cargo,,,153,-1,-1,-1,-1,-1,40,16,137,11,29,0,11.723790047716427,1.107479999534605,11.5,14.3,6.2,12.0,0.0,0.0,0.0,0.0,0.0
4701,538007455,9747053,0,HELGA BULKER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,19,11,0,9.178724788549124,0.7660704732675008,9.3,10.2,5.3,10.0,0.0,0.0,0.0,0.0,0.0
4702,353718000,9811907,0,ULTRA PASSION,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,33,170,29,11,22,0,8.778713692946058,2.4288025799515665,8.9,12.0,3.0,11.0,0.282448132780083,3.666160038471995,0.0,37.5,-25.7
4703,256350000,9578995,0,PERSENK,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,26,147,30,9,17,0,6.939943780744906,4.866007640715757,9.8,13.2,0.0,0.0,-0.452536893886156,6.43140752638657,0.0,45.7,-54.7
4704,636091136,9333383,0,JONNI RITSCHER,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,26,160,17,13,13,0,12.508545886693392,2.887262799752618,12.0,19.7,6.4,12.0,0.0,0.0,0.0,0.0,0.0
4705,229411000,9662320,0,DODO,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,28,154,32,8,20,0,12.453474876150036,1.1416902239023787,12.5,15.2,8.1,12.0,0.0,0.0,0.0,0.0,0.0
4706,249745000,9486570,0,SREDNA GORA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,165,25,11,17,0,10.696494954859267,1.1758687443975313,10.4,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4707,209657000,8207379,0,RADUGA ELECTRON,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,21,115,22,10,11,0,7.540361654035367,1.5053952105547934,8.0,10.3,3.9,8.0,0.0,0.0,0.0,0.0,0.0
4708,636015435,9484699,0,W-OSLO,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,193,36,22,16,0,11.678805670915079,1.6537278201493688,12.0,14.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4709,636015986,9642382,0,HERCULES,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,192,33,11,21,0,9.937394564198687,0.6815922829704,10.0,11.3,6.5,10.0,0.0,0.0,0.0,0.0,0.0
4710,538004766,9267857,0,DOGAN BEY,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,20,93,23,5,15,0,10.449987238386932,1.4709659771821006,9.7,13.8,7.7,9.0,0.0,0.0,0.0,0.0,0.0
4711,259093000,9490791,0,SPAR CORVUS,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,155,35,20,12,0,9.698667570009034,0.8268946235580316,9.8,11.4,8.0,10.0,0.0,0.0,0.0,0.0,0.0
4712,219861000,9778820,0,MILAN MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116,283,29,29,0,5.224074074074074,0.7980956544517623,5.05,6.7,4.3,6.0,0.0,0.0,0.0,0.0,0.0
4713,232011808,9708978,0,FUKUYAMA STAR,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,179,21,21,11,0,8.408448261623585,4.706488026755097,10.7,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4714,538004839,8706789,0,ICE GLACIER,,General cargo ship,Cargo,,,144,-1,-1,-1,-1,-1,24,107,37,9,15,0,14.061262841393134,1.0414506023873034,14.1,16.3,10.8,14.0,-0.6104986218992734,6.1352167637975565,0.0,30.2,-30.2
4715,319155200,9304083,0,CLARA,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,20,12,0,12.23472706155633,0.5817904169788403,12.2,13.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4716,246814000,9113202,0,LEAH,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,92,8,9,8,0,11.966650998824914,3.1444699174521387,12.8,15.0,0.0,13.0,-0.16152761457109285,6.481891017213112,0.0,42.9,-54.7
4717,304332000,9473236,0,BBC MEKONG,,General cargo ship,Cargo,,,144,-1,-1,-1,-1,-1,24,128,16,12,12,0,10.322232277526394,4.634103212271872,12.7,14.9,0.0,13.0,0.0,0.0,0.0,0.0,0.0
4718,311053200,9597783,0,GALATEIA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,23,9,0,11.707662218131617,1.4401584467342248,12.0,13.6,4.2,12.0,0.20404970087436725,2.5003405395345104,0.0,23.6,-11.4
4719,255805777,9000742,0,MSC JENNY,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,180,20,19,13,0,13.695942461663725,0.7133355035765652,13.6,15.1,12.3,13.0,0.0,0.0,0.0,0.0,0.0
4720,305573000,9119567,0,TINSDAL,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,73,17,8,7,0,9.201936946218831,1.205449445717255,9.3,11.0,0.1,9.0,0.0,0.0,0.0,0.0,0.0
4721,248389000,9408085,0,SHIBUMI,,General cargo ship,Cargo,,,292,-1,-1,-1,-1,-1,45,249,43,30,15,0,12.335958083832335,0.886604311916308,12.4,13.8,8.4,12.0,0.0,0.0,0.0,0.0,0.0
4722,636016769,9725548,0,SANTA ANGELINA,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,161,28,22,10,0,10.815145118733511,0.9646853134953148,10.9,12.3,5.6,10.0,0.16899736147757252,3.9983272825420095,0.0,32.5,-37.5
4723,210585000,9584487,0,HELENA SCHEPERS,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,24,140,12,12,12,0,13.995898383371825,4.0100543202263585,14.8,18.3,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4724,209182000,9459979,0,SHOVELER,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,160,25,19,5,0,10.211656590084642,0.4555995089111248,10.3,11.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0
4725,636018939,9477866,0,CHESTNUT,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,156,29,9,15,0,12.425578013668751,0.8966821095645316,12.2,14.6,10.0,12.0,0.0,0.0,0.0,0.0,0.0
4726,357152000,9490129,0,KEY LIGHT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,10,22,0,9.427813047285463,1.342645751524579,9.9,10.8,4.2,10.0,0.0,0.0,0.0,0.0,0.0
4727,566927000,9611010,0,GLOVIS MAGELLAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,161,29,12,20,0,10.306701274185938,0.3763010421831859,10.3,11.1,9.0,10.0,0.0,0.0,0.0,0.0,0.0
4728,231114000,9006289,0,VITIN,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,80,8,8,5,0,12.031412810297274,0.5778218118707654,11.9,13.6,10.7,12.0,0.0,0.0,0.0,0.0,0.0
4729,256408000,9698214,0,V UNO,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,30,147,34,20,10,0,10.602714062687642,1.0279997124813751,10.5,12.2,5.4,10.0,0.0,0.0,0.0,0.0,0.0
4730,229478000,9650171,0,M\V KIRAN ANATOLIA,,General cargo ship,Cargo,,,198,-1,-1,-1,-1,-1,32,170,28,10,22,0,12.318390461997021,1.1480552258400496,12.6,13.5,6.9,13.0,0.0,0.0,0.0,0.0,0.0
4731,355462000,9785603,0,FARAH LOUISE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,206,23,21,11,0,13.341365878992471,1.5483515926056663,13.9,15.5,6.7,14.0,0.0,0.0,0.0,0.0,0.0
4732,277563000,9125669,0,AMIKO,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,16,87,13,13,3,0,10.0024197580242,4.134244325651978,10.9,14.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4733,304734000,9006954,0,HAV MARLIN,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,75,13,6,6,0,8.434099302421009,2.0001614827626932,9.2,10.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4734,353799000,8320585,0,GREEN ATLANTIC,,General cargo ship,Cargo,,,94,-1,-1,-1,-1,-1,16,79,15,5,11,0,8.81696298455261,2.168564010168196,9.6,10.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4735,538006305,9723629,0,SBI CONGA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,33,198,31,12,21,0,11.620709901254337,1.0354337453552809,11.8,13.2,6.4,12.0,0.08996530557779557,3.323746153542716,0.0,21.6,-27.9
4736,244850087,9728887,0,NORTHERN ROCK,,General cargo ship,Cargo,,,93,-1,-1,-1,-1,-1,15,85,8,9,6,0,8.488310454977123,3.772850340557776,9.5,12.9,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4737,477209700,9720988,0,CL LINDY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,20,12,0,10.713285151116953,0.7547759941314605,10.8,11.9,0.0,11.0,0.39574244415243104,4.280158387575744,0.0,32.5,-25.7
4738,352140000,9230490,0,MSC LORETTA,,General cargo ship,Cargo,,,304,-1,-1,-1,-1,-1,40,0,304,20,20,0,17.51625474122109,2.3283893200344545,18.2,21.0,8.4,18.0,0.0,0.0,0.0,0.0,0.0
4739,372305000,9782338,0,FEDERAL IRIS,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,9,23,0,10.431266149870801,0.7560825523705108,10.6,11.9,7.1,11.0,0.32478271082922244,4.85230923786308,0.0,35.0,-30.2
4740,373025000,9615731,0,AMAMI K,,General cargo ship,Cargo,,,197,-1,-1,-1,-1,-1,32,174,23,14,18,0,12.525767968982999,0.4445619600914395,12.6,13.4,10.9,13.0,0.0,0.0,0.0,0.0,0.0
4741,311034400,9210012,0,IBERICA HAV,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,74,14,4,8,0,8.680158957468137,0.8709576790550361,8.8,9.7,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4742,413379170,9722728,0,TIAN ZHEN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,170,20,20,9,0,13.30627932154457,0.7487270650516447,13.4,14.5,8.9,14.0,0.0,0.0,0.0,0.0,0.0
4743,477193300,9707833,0,BUNUN FORTUNE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,154,26,10,20,0,11.175020080321287,1.3130835350338386,11.6,12.3,4.9,12.0,0.2773226238286479,3.6757871467067518,0.0,30.2,-25.7
4744,375494000,9011973,0,FRIENDSHIP S,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,11,65,15,6,5,0,8.475958473727347,1.5017995591768896,8.7,10.7,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4745,374875000,9738820,0,NORD BERING,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,171,29,10,22,0,11.644152680021653,1.391116363745912,11.9,13.2,4.5,12.0,0.0,0.0,0.0,0.0,0.0
4746,636019354,9045924,0,PACIFIC MERMAID,,General cargo ship,Cargo,,,141,-1,-1,-1,-1,-1,22,110,31,5,17,0,15.505492424242425,0.868297723547286,15.8,16.5,12.2,16.0,0.0,0.0,0.0,0.0,0.0
4747,636017138,9613678,0,LOUISE B,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,32,160,27,23,9,0,11.299540912773429,0.837132757246699,11.5,12.6,8.1,12.0,0.0,0.0,0.0,0.0,0.0
4748,538007491,9661211,0,PHAIDRA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,37,192,37,22,15,0,12.158373870743572,1.2769920098696503,12.5,14.2,0.0,13.0,0.16572619874913136,2.9754145389256967,0.0,35.0,-21.6
4749,305856000,9563732,0,BBC MOONSTONE,,General cargo ship,Cargo,,,154,-1,-1,-1,-1,-1,24,12,142,15,9,0,9.982529527559056,6.151478999696763,14.1,15.1,0.0,14.0,-0.1850639763779527,5.001410244909931,0.0,35.0,-40.2
4750,219034000,9780445,0,MANCHESTER MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116,283,29,29,0,15.399781257195489,1.8530495671352307,15.4,18.6,10.0,15.0,0.0,0.0,0.0,0.0,0.0
4751,305937000,9557379,0,FEHN COMPANION,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,11,0,88,0,11,0,8.191977035183276,3.2928061814132903,9.5,11.4,0.0,10.0,0.14492860297364926,7.2598891552341,0.0,71.4,-61.1
4752,215138000,9740433,0,MEREL D,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,30,158,21,23,7,0,12.387320261437907,0.6962403246024237,12.4,14.8,9.6,12.0,-0.014030501089324672,5.527997577142986,0.0,30.2,-40.2
4753,219646000,9632179,0,MATHILDE MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,60,146,253,30,30,0,14.263449339962282,1.6726314185321352,14.4,17.1,7.2,14.0,0.0,0.0,0.0,0.0,0.0
4754,538005971,9246308,0,SINGAPORE SPIRIT,,General cargo ship,Cargo,,,173,-1,-1,-1,-1,-1,26,152,21,13,13,0,12.811031105990784,0.7454016717234665,12.6,14.3,8.3,12.0,0.0,0.0,0.0,0.0,0.0
4755,538006751,9748083,0,ULTRA INTEGRITY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,9,23,0,10.965688932708897,2.6821982312892594,12.7,14.3,5.9,13.0,0.0,0.0,0.0,0.0,0.0
4756,244347000,9857119,0,EASTERN ROCK,,General cargo ship,Cargo,,,93,-1,-1,-1,-1,-1,14,5,88,5,9,0,7.304409381663112,5.166569170532697,9.8,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4757,305246000,9435129,0,JANNES,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,21,127,11,10,11,0,12.169782916984838,3.7039851198186784,13.5,14.7,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4758,311000298,9412294,0,UGLJAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,164,26,15,13,0,11.64218172213418,1.4973418613206502,11.9,14.5,7.2,12.0,0.4267564712097201,4.479950921174674,0.0,57.9,-11.4
4759,256117000,9596040,0,NORDRHONE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,162,28,20,9,0,12.820632133450394,0.7545274066608064,12.8,14.8,0.0,13.0,0.09053994732221243,4.689125074539302,0.0,35.0,-35.0
4760,345070290,8607311,0,ATLANTIC  CHALLENGER,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,18,30,90,9,9,0,0.08834951456310683,0.0783418487742655,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,538006871,9737113,0,REGIUS,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,153,26,18,10,0,11.453133940182054,0.6165795380552203,11.6,12.4,9.6,12.0,-0.3501950585175553,3.507850284660188,0.0,14.5,-42.9
4762,311041400,9451173,0,SERENE SUSANNAH,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,12,20,0,9.734509345794393,2.8527356550108154,10.7,12.7,4.6,12.0,0.0,0.0,0.0,0.0,0.0
4763,304010228,9197466,0,PAULA,,General cargo ship,Cargo,,,151,-1,-1,-1,-1,-1,20,20,131,10,10,0,14.689595578559524,5.094325449373948,16.6,18.6,0.0,18.0,0.0,0.0,0.0,0.0,0.0
4764,304798000,9315549,0,LAKE ST. CLAIR,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,152,33,12,12,0,12.603768736616702,0.6055379898810835,12.5,14.1,10.7,12.0,0.17064953604568167,4.459407396365318,0.0,35.0,-23.6
4765,257076220,9148207,0,HAAFJELL,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,13,82,7,6,7,0,8.193227523049316,3.790627114166384,9.5,13.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4766,373365000,9599145,0,KATAGALAN WISDOM III,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,38,209,31,23,15,0,11.380214765100673,1.5107101268756808,11.7,13.3,4.8,12.0,-0.09812080536912746,3.95151908933017,0.0,30.2,-90.4
4767,538008454,9470856,0,PRAETORIUS,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,144,25,19,8,0,11.140464480874316,0.35575816610070804,11.1,11.8,10.0,11.0,0.0,0.0,0.0,0.0,0.0
4768,218862000,8302088,0,LEV TWISTER,,General cargo ship,Cargo,,,75,-1,-1,-1,-1,-1,16,17,58,8,8,0,6.880041593988997,2.105504237997048,6.4,10.6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
4769,538007760,9721994,0,SBI VIRGO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,12,20,0,10.239057239057237,0.6517172107291462,10.3,11.4,8.5,10.0,-0.06741221741221741,2.8112215800625013,0.0,23.6,-25.7
4770,311047600,9451240,0,SERENE JESSICA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,8,24,0,10.803620734566293,0.5925056693043298,10.9,12.0,7.4,11.0,0.0,0.0,0.0,0.0,0.0
4771,209608000,9224166,0,HERMAS,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,77,13,8,6,0,10.028909628955157,2.0187004288432835,10.5,12.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0
4772,210638000,9731389,0,PADEREWSKI,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,174,16,6,22,0,11.805893436616767,3.8430714129728614,13.5,14.8,0.0,14.0,0.0,0.0,0.0,0.0,0.0
4773,563002500,9598323,0,CMB VAN MIEGHEM,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,201,34,14,24,0,10.870971771171622,1.405554672712358,11.4,12.2,5.1,12.0,0.0,0.0,0.0,0.0,0.0
4774,308124000,9015216,0,SCHWEIZ REEFER,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,133,25,12,12,0,15.321686478454684,0.6702901838752604,15.4,16.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0
4775,477308100,9789623,0,COSCO AQUARIUS,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,160,240,23,36,0,17.109330129855273,2.7013392756023693,17.8,21.0,5.0,18.0,0.1805217092843659,4.921748061826892,0.0,27.9,-21.6
4776,256416000,9381873,0,STARA PLANINA,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,30,158,28,15,15,0,11.1865474010424,1.023246651816455,11.2,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
4777,566801000,9633006,0,SANTA BARBARA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,9,23,0,10.294105213715358,1.5027437157833488,10.8,12.4,3.9,11.0,0.0,0.0,0.0,0.0,0.0
