mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
231439152,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.3,0.0,358.0,173.0,0.0
941205997,0,0,ANCHOR BUOY L2 11.8V,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1.303861955628595,0.0,0.0,175.16310599835663,0.0
244620291,8937259,0,RAM,,Other ship,Other,,,57,-1,-1,-1,-1,-1,9,46,11,6,3,0,7.757562607359191,1.8439562426543712,162.89340927583402,165.9252327999277,0.0
211217280,0,0,VORMANN JANTZEN,,Other ship,SAR,,,24,-1,-1,-1,-1,-1,6,9,15,3,3,0,2.680545372673342,1.7920354918357293,111.92382129570586,49.49239603134548,0.0
253494984,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,89.7,0.0,96.0,327.5,0.0
230011000,9195810,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,9.9728923017607,5.376285181853232,171.58858115923402,171.36880221051277,0.0
371255000,9266633,0,SEA ENTERPRISE,,Other ship,Other,,,28,-1,-1,-1,-1,-1,7,13,15,1,6,0,9.741368636479919,1.5600230237912507,140.92138654387313,142.67425428498336,0.0
249117000,9305130,0,AUDACIA,,Other ship,Other,,,225,-1,-1,-1,-1,-1,32,175,50,15,17,0,11.178037503210891,9.443873619316722,235.67891086565632,236.266632417159,0.0
661417184,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,6.8,0.0,84.0,238.4,0.0
211207710,0,0,BREMEN,,Other ship,SAR,,,28,-1,-1,-1,-1,-1,7,14,14,4,3,0,5.006095177690127,2.095546350068381,0.0,187.06039521931297,0.0
537220337,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,7.7,0.0,200.0,198.7,411.4
224376000,9397664,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,11.57550432276657,5.794668587896253,252.45893371757924,253.00108069164264,0.0
2075568,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,8.5,0.0,124.0,127.5,0.0
970215264,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,198.64,0.0
245546018,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,16.1,0.0,116.0,117.3,-182.8
266248030,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,14.5,0.0,341.0,343.7,-6.4
576227000,7902439,0,EMANUEL,,Other ship,Other,,,28,-1,-1,-1,-1,-1,8,16,12,5,3,0,1.7640204743087324,2.8034430834986686,173.26210503877874,164.27254414875304,0.0
273412750,9777113,0,ANDREY VILKITSKIY,,Other ship,Other,,,122,-1,-1,-1,-1,-1,26,44,78,3,23,0,13.081661006483483,7.720531028095088,253.42482247607288,253.80564989194195,0.3507255325717814
304636000,9283954,0,LISANNA,,Other ship,Undefined,,,138,-1,-1,-1,-1,-1,21,125,13,6,15,0,11.495579155347,6.3557421585576686,255.63793529266485,255.06164485058042,0.11669548036552232
219000949,0,0,HEBO-LIFT 9,,Other ship,Other,,,67,-1,-1,-1,-1,-1,27,43,24,16,11,0,5.432930714096098,4.054280594637643,174.47783382001592,180.85704804884523,0.0
211670710,0,0,HENRICH WUPPESAHL,,Other ship,SAR,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,13.317589703588144,0.4717628705148206,0.0,171.21166146645865,0.0
211205580,0,0,VEGESACK,,Other ship,SAR,,,8,-1,-1,-1,-1,-1,3,4,4,2,1,0,6.896189599631844,0.6135664979291302,0.0,178.01986654394847,0.0
219013179,0,0,KAREN M,,Other ship,Reserved,,,26,-1,-1,-1,-1,-1,6,8,18,1,5,0,9.135911179173048,2.48468606431853,252.92323889739663,251.7591883614089,0.0
219000183,0,0,MHV 803 ARIES,,Other ship,SAR,,,22,-1,-1,-1,-1,-1,6,10,12,2,4,0,8.710868402649224,2.480202805545271,182.51470648730924,179.40963840552882,0.0
235514000,9181900,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,12.575715506193934,5.2974797095258435,181.48547629218282,182.64901751388294,0.0
6058550,0,0,JUNKER JOERG,,Other ship,Undefined,,,31,-1,-1,-1,-1,-1,11,28,3,5,6,0,0.31211498973305957,0.1868583162217659,0.0,19.69322381930185,0.0
265462992,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,5.7,0.0,353.0,353.7,6.4
210053000,9519042,0,KROKSOE,,Other ship,Reserved,,,105,-1,-1,-1,-1,-1,15,90,15,5,10,0,8.664318705637127,5.311686546743431,171.13145643370706,169.75618945299942,-0.028690669678521245
210139184,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,15.5,0.0,205.0,198.9,0.0
149341733,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.6,0.0,429.0,340.5,0.0
273457410,8227238,0,AK. A. KARPINSKIY,,Other ship,Other,,,104,-1,-1,-1,-1,-1,16,44,60,8,8,0,9.059836808703535,6.30748866727108,180.52058023572076,174.2593834995467,0.0
253476000,9280201,0,FRANCESCO DI GIORGIO,,Other ship,Other,,,95,-1,-1,-1,-1,-1,22,18,77,11,11,0,8.723790322580646,4.997119815668203,259.2546082949309,256.27816820276496,0.24314516129032257
211256338,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,12.8,0.0,135.0,240.8,0.0
273428520,8606628,0,KOMPOZITOR GASANOV,,Other ship,Other,,,126,-1,-1,-1,-1,-1,16,5,121,8,8,0,5.851447105788423,4.1000000000000005,259.10940618762476,249.28003992015968,-0.4002869261477045
246570952,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,8.2,0.0,268.0,268.6,0.0
304875712,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3.3,0.0,293.0,296.5,45.7
219006726,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0
84799555,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,15.7,0.0,63.0,72.3,0.0
175226832,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,15.0,0.0,265.0,266.1,0.0
213247008,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,18.0,0.0,89.0,89.0,0.0
235075339,9570905,0,MCS ANNEKE,,Other ship,Reserved,,,22,-1,-1,-1,-1,-1,9,14,8,2,7,0,7.456338319431999,2.2680361204935546,190.25201626800856,190.11970772730407,0.0
111219507,0,0,,,Other ship,SAR,,,20,-1,-1,-1,-1,-1,5,1,19,2,3,0,62.69401515151516,0.0,0.0,147.4607070707071,0.0
219019019,0,0,MHG 003,,Other ship,SAR,,,5,-1,-1,-1,-1,-1,2,1,4,1,1,0,6.612920353982301,0.0,0.0,188.69752212389378,0.0
636015743,9315379,0,ARCHIMIDIS,,Other ship,Other,,,318,-1,-1,-1,-1,-1,43,245,73,13,30,0,16.048415758591787,11.217921207041075,171.6743783179659,172.69569712210114,-0.020184409052808036
311945000,8422022,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,7.678993133303478,4.101127033885654,139.27459322286907,140.47533213912524,0.0
219018823,0,0,FRU VEBER,,Other ship,Other,,,23,-1,-1,-1,-1,-1,6,11,12,2,4,0,2.2421878983679044,2.4933977952060764,210.5267684205319,178.3893491405718,0.0
209449000,9583861,0,ROCKPIPER,,Other ship,Other,,,159,-1,-1,-1,-1,-1,36,24,135,21,15,0,11.163750767341927,9.445917740945365,99.24155923879681,99.32971147943526,0.0
211212560,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1.398741672834937,0.29393042190969654,0.0,179.23708364174684,0.0
211256440,0,0,AMRUM,,Other ship,Law enforcement,,,17,-1,-1,-1,-1,-1,4,8,9,2,2,0,3.574047829937998,0.0,174.45394154118688,148.68937112488928,0.0
312221000,9246188,0,SITULA,,Other ship,Other,,,38,-1,-1,-1,-1,-1,10,18,20,4,6,0,8.6,3.2,0.0,180.3,0.0
211718366,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,8.0,0.0,109.0,119.2,6.4
219002067,0,0,ALSIN,,Other ship,Military,,,16,-1,-1,-1,-1,-1,7,9,7,5,2,0,6.656845522245561,2.7992871236713124,182.0520017821908,167.5699573547196,0.0
219032368,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,143.0,131.7,11.4
211255310,9015943,0,PRIWALL,,Other ship,Law enforcement,,,29,-1,-1,-1,-1,-1,6,12,17,2,4,0,12.550675675675675,2.147147147147147,147.18656156156158,153.5334084084084,-0.5870120120120123
