mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
258215000,9725421,0,VIKING SEA,,Passenger ship,Passenger,,,228,-1,-1,-1,-1,-1,34,43,185,17,17,0,12.624109800170068,6.838026147959183,160.43558673469389,156.55489477040817,0.0
273413400,8507731,0,AKADEMIK IOFFE,,Passenger ship,Passenger,,,117,-1,-1,-1,-1,-1,18,30,87,12,6,0,11.007750085353361,5.85971321270058,96.34209627859337,98.39569819050871,0.9261522703994537
246167000,9122552,0,M/S ROTTERDAM,,Passenger ship,Passenger,,,238,-1,-1,-1,-1,-1,32,70,168,18,14,0,15.382811536368584,8.274659894794121,178.84719753310358,176.36014148376563,0.0
310624000,9320556,0,QUEEN VICTORIA,,Passenger ship,Passenger,,,294,-1,-1,-1,-1,-1,32,42,252,16,16,0,17.35196686171137,7.966398238804241,166.11334800996465,166.21658652453507,0.014735530965760956
256561000,8918136,0,ZENITH,,Passenger ship,Passenger,,,202,-1,-1,-1,-1,-1,30,32,170,15,15,0,13.147910493511802,7.6453203228772875,143.4191274139164,158.57050168590987,0.0
249596000,9159830,0,CLIO,,Passenger ship,Passenger,,,100,-1,-1,-1,-1,-1,14,45,55,3,11,0,14.195258158965936,3.1988573877026356,73.03756337927587,74.33267871170463,-0.14191958865957296
257058920,9796262,0,VIKING JUPITER,,Passenger ship,Passenger,,,229,-1,-1,-1,-1,-1,28,45,184,14,14,0,13.13574688289463,6.716983130959172,160.98101214244969,159.63987857550325,8.149295085975064e-06
245304000,9221279,0,ZUIDERDAM,,Passenger ship,Passenger,,,285,-1,-1,-1,-1,-1,27,77,208,12,15,0,13.428776529338329,7.862655376431634,166.08315692341094,164.32019215111544,0.0
235103357,9228186,0,SAPPHIRE PRINCESS,,Passenger ship,Passenger,,,288,-1,-1,-1,-1,-1,50,34,254,25,25,0,19.794738489047834,8.18240500670541,168.00111756817165,168.1829727313366,0.0
248513000,9783564,0,MEIN SCHIFF 1,,Passenger ship,Passenger,,,316,-1,-1,-1,-1,-1,40,37,279,20,20,0,13.706534045115347,7.963961768582348,149.51599139034542,157.6588481268312,0.10481875160008723
