mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
566059000,9438494.0,,STAR QUALITY,,General cargo ship,Cargo,,,163,-1,-1,-1,-1,-1,26,135.0,28.0,6.0,20.0,,16.698803355539106,8.524339995065382,166.13372810264002,171.95891931902295,
357409000,9111357.0,,BOSPHORUS KING,,General cargo ship,Cargo,,,165,-1,-1,-1,-1,-1,27,135.0,30.0,20.0,7.0,,10.878833912037036,9.232899305555554,176.32219328703704,183.7368923611111,
538007854,9671826.0,,ALPHA HERO,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197.0,32.0,21.0,11.0,,12.061100569259963,12.800000000000002,233.93982108972622,231.52919490376794,0.5969368392518297
244020335,9772565.0,,ARKLOW VALOUR,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75.0,12.0,7.0,8.0,,8.596891549620079,5.659578632281832,175.97870135850795,184.3668950034538,
538006058,9663116.0,,CLIPPER KYTHIRA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169.0,30.0,12.0,20.0,,10.536826196473552,13.681813602015117,233.77607052896727,234.9133249370277,0.24385390428211584
245513000,9536076.0,,HEENVLIET,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,76.0,13.0,5.0,7.0,,9.496026860660324,5.399999999999999,76.1227382950942,78.60169744450663,
219036000,9780457.0,,MURCIA MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116.0,283.0,29.0,29.0,,17.34841060434728,11.334112325669057,168.05302173639905,167.96564895087323,
311055500,9594250.0,,PUCK,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,167.0,23.0,14.0,14.0,,11.455708997722095,10.110962414578587,242.0350227790433,243.4138667425968,
636092123,9509700.0,,OSLO TRADER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,161.0,19.0,7.0,21.0,,12.697892503536067,9.318528995756719,169.65869872701555,170.86731258840172,
477902800,9628893.0,,EVERGLORY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199.0,30.0,21.0,11.0,,10.341747910863509,13.435306406685239,251.33600278551532,251.55059192200554,
305997000,9506148.0,,SPIEKEROOG,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,17,100.0,8.0,5.0,12.0,,9.735881907645721,5.200000000000001,71.30961392884178,74.00779712339138,0.030885692657077968
311000208,9249025.0,,AEC DILIGENCE,,General cargo ship,Cargo,,,172,-1,-1,-1,-1,-1,28,142.0,30.0,14.0,14.0,,11.443722222222222,10.7,237.8972222222222,237.53222222222223,
