mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
244150566,9804045,0,LYNX,,Support ship,Tug,,,26,-1,-1,-1,-1,-1,10,13,13,5,5,0,9.085465893892108,4.486625055728934,0.0,147.5939961361272,0.0
220275000,0,0,MARGRETHE-M,,Support ship,Port tender,,,20,-1,-1,-1,-1,-1,4,5,15,2,2,0,4.753517686438888,1.8953590060613363,231.7343264678387,205.99057627936432,0.0
219004896,0,0,SUSANNE SAJ,,Support ship,Tug,,,22,-1,-1,-1,-1,-1,6,4,18,3,3,0,2.0619318295538696,2.410844024578188,0.0,91.74398755078758,0.0
248787000,9315563,0,BOKA SHERPA,,Support ship,Tug,,,75,-1,-1,-1,-1,-1,18,14,61,14,4,0,6.670802620802621,6.022276822276823,146.66134316134315,146.0977067977068,0.0
244870072,9668570,0,SPAUWER,,Support ship,Dredging,,,143,-1,-1,-1,-1,-1,21,120,23,11,10,0,13.37641498818499,8.0568470800045,210.10160909193203,211.26814448070215,0.0
276006620,9839583,0,DANPILOT LIMA,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,5,13,2,2,3,0,23.14459677419355,1.5,268.97217741935486,270.2361290322581,0.0
261269000,9190482,0,URAN,,Support ship,Tug,,,30,-1,-1,-1,-1,-1,10,10,20,5,5,0,7.708183418068048,4.926965193586234,172.60080172076653,172.03245013687916,0.0
211106650,9325805,0,STURMMOEWE,,Support ship,Tug,,,21,-1,-1,-1,-1,-1,6,6,15,3,3,0,8.090781337830242,1.249334832302792,255.6732246580476,250.81845606145777,0.0
205695000,9178410,0,UNION LYNX,,Support ship,Tug,,,74,-1,-1,-1,-1,-1,17,20,54,9,8,0,10.278778490816553,6.46547908829387,254.49745518920116,256.39800840894003,0.0
205340000,9261487,0,UNION MANTA,,Support ship,Tug,,,75,-1,-1,-1,-1,-1,18,19,56,13,5,0,11.389271255060729,6.7845141700404845,255.9402834008097,253.31862348178137,0.10789473684210511
205694000,9185932,0,UNION BEAR,,Support ship,Tug,,,76,-1,-1,-1,-1,-1,16,38,38,8,8,0,11.744771573604064,6.652385786802033,254.91395939086294,257.1658883248731,0.0
205642000,9242766,0,UNION PRINCESS,,Support ship,Tug,,,67,-1,-1,-1,-1,-1,16,30,37,9,7,0,11.034282643739925,7.308543793659325,234.77807630306287,235.96233207952716,0.0
211216480,9021112,0,BUGSIER15,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,9,10,18,6,3,0,2.6625401660893875,4.400106414055001,220.94159746275508,185.48191587030007,0.0
244630644,9688879,0,ISA,,Support ship,Tug,,,32,-1,-1,-1,-1,-1,9,12,20,3,6,0,6.6872781065088756,3.1834742180896027,228.50633981403212,227.38715131022823,0.0
235090202,9298935,0,AFON ALAW,,Support ship,Tug,,,25,-1,-1,-1,-1,-1,9,7,18,4,5,0,8.017259736620902,2.9739422807509106,262.9420005603811,261.9691510226954,0.0
246526000,9345491,0,SEA BRONCO,,Support ship,Tug,,,25,-1,-1,-1,-1,-1,10,15,10,6,4,0,7.525614662494411,2.700168876968162,216.95494958525802,215.86455073759498,0.0
219939000,8131116,0,VT PROTON,,Support ship,Tug,,,138,-1,-1,-1,-1,-1,22,117,21,11,11,0,6.6552225836638295,5.545062608618155,201.31353326500601,200.60598903792166,0.0
246172000,9611539,0,M.P.R. 3,,Support ship,Tug,,,31,-1,-1,-1,-1,-1,11,17,14,3,8,0,7.909349371241115,2.5957353745215967,260.48751594678333,260.0602879533443,0.0
246713000,9586409,0,M.P.R.1,,Support ship,Tug,,,27,-1,-1,-1,-1,-1,11,14,13,6,5,0,8.039453572793274,3.2129919755445173,258.59228123805883,258.1079480320978,0.0
244090107,9597317,0,EN AVANT 30,,Support ship,Tug,,,40,-1,-1,-1,-1,-1,15,18,22,10,5,0,8.196645300923999,6.955123616082578,178.90948694469878,167.71318294070315,0.0
