length_from_data_set,width,iwrap_type_from_dataset,mean_speed,top_speed,std_speed,Speed_mode,Speed_median,ROT_mean,ROT_max,ROT_median,ROT_min,ROT_mode
144,23,Oil products tanker,9.7896517007455,14.6,3.470821563576393,12,11.0,0.0015701033151952304,45.7,-1.0,-48.6,-2.0
190,20,General cargo ship,11.749015317286654,13.7,1.083085519159861,11,11.6,0.31661560904449304,27.9,1.0,-23.6,2.0
229,32,General cargo ship,12.575657726692205,13.9,0.9817561904643204,13,12.7,-0.013818646232439313,27.9,-1.0,-17.9,-1.0
183,32,Oil products tanker,11.757224179994578,14.1,3.2802558782495064,13,13.1,0.3087286527514232,23.6,1.0,-16.1,-1.0
117,18,Oil products tanker,13.43029705573081,15.4,1.5374483430261687,15,14.3,0.11473449001051528,54.7,-1.0,-51.6,-1.0
274,50,Oil products tanker,12.10134713733317,15.5,2.4913794849217217,12,11.9,0.1013845578146439,30.2,1.0,-14.5,-1.0
86,13,General cargo ship,8.393932038834953,10.0,1.1923072611773444,9,8.7,0.21156380027739247,67.9,1.0,-45.7,4.0
190,29,General cargo ship,11.275424996600027,12.6,0.9290916399471576,12,11.5,0.09336325309397524,27.9,1.0,-37.5,1.0
110,18,General cargo ship,6.980517622577707,11.5,2.2012472087831516,7,7.2,0.16937182988685134,61.1,1.0,-64.5,-2.0
190,28,General cargo ship,10.342853477033618,12.7,1.5784973449135815,11,10.9,0.2032075955863485,21.6,1.0,-16.1,1.0
245,43,General cargo ship,11.44153744201458,13.5,1.3700594342400003,12,11.7,-0.12766070245195496,19.7,1.0,-37.5,1.0
132,19,Oil products tanker,10.385778689708983,15.0,3.841014392954933,12,11.9,-0.04676473138167212,71.4,-1.0,-64.5,-1.0
120,19,Oil products tanker,11.588329567918668,15.8,1.9832611362895352,12,11.9,-0.010348771533465115,40.2,1.0,-86.4,1.0
108,17,Oil products tanker,13.1441866017285,18.0,3.9254282536753613,14,14.4,0.04948670200066847,75.0,-1.0,-64.5,2.0
190,29,General cargo ship,10.527786144578313,12.4,0.8238465218643849,10,10.5,0.2693273092369478,35.0,1.0,-32.5,-2.0
189,24,General cargo ship,10.01108908437616,11.8,0.9763522080020228,10,10.2,0.2316937182505265,32.5,1.0,-25.7,2.0
229,32,General cargo ship,11.280546005028992,14.1,1.4899102131734694,11,11.2,0.4118181351670344,27.9,1.0,-27.9,1.0
106,15,General cargo ship,9.509275125798991,12.2,1.6465046664033782,10,9.9,-0.011355909152726816,71.4,1.0,-75.0,3.0
229,42,Oil products tanker,11.261626844235535,14.3,1.591410417011359,12,11.7,-0.04880532706619664,25.7,1.0,-35.0,-1.0
145,24,Oil products tanker,13.961714285714288,16.0,0.9901562207730944,13,14.0,-0.0658737541528239,61.1,-1.0,-32.5,1.0
134,23,General cargo ship,12.780599816849813,17.5,3.8670436702565913,15,14.3,-0.024528388278388283,48.6,-1.0,-42.9,1.0
102,19,Oil products tanker,9.342987572914023,12.3,2.9724741698239208,11,10.6,-0.14998731930002535,45.7,1.0,-57.9,1.0
225,32,General cargo ship,9.660014530263815,14.5,3.8953978560796174,11,10.8,0.13217545293556734,40.2,-1.0,-42.9,-2.0
88,12,General cargo ship,9.499050089969453,11.8,1.9608864524719112,10,9.9,-0.07046909653931452,75.0,-1.0,-86.4,1.0
245,44,Oil products tanker,10.779391119817172,25.6,2.231397971636652,12,11.8,0.4974779627815867,19.7,1.0,-17.9,-1.0
184,32,Oil products tanker,11.835642458100555,13.8,1.0991184994931236,12,12.1,0.4788268156424581,30.2,1.0,-25.7,-1.0
171,28,Oil products tanker,10.610198300283283,12.2,0.760656077366246,11,10.7,0.13170229204223535,48.6,1.0,-32.5,-8.0
126,22,General cargo ship,8.300569426193606,14.6,4.823534060467662,14,9.6,0.6353482260183968,51.6,-1.0,-27.9,-2.0
90,16,General cargo ship,7.7779502548273625,11.2,2.351876507549266,9,8.6,0.12048130069628887,98.6,1.0,-67.9,1.0
154,24,General cargo ship,13.3446279285788,18.3,3.3299810622937387,16,13.1,1.032098255753948e-05,0.4,0.0,0.0,0.0
145,21,Oil products tanker,11.391773652617864,15.6,2.02149223919958,12,11.6,-0.056499263025228064,42.9,-1.0,-40.2,-1.0
195,32,Oil products tanker,11.973348492570665,15.0,1.768318139806342,12,12.3,0.2863370839377426,30.2,1.0,-40.2,1.0
181,31,General cargo ship,10.62704678362573,13.2,0.8391701637979085,11,10.6,-0.031632110579479004,27.9,-1.0,-32.5,3.0
157,23,General cargo ship,11.830339288641206,14.6,0.8996478543927766,11,11.8,0.015489264055072975,40.2,-1.0,-27.9,-2.0
185,25,General cargo ship,15.175847150493793,18.5,1.8941308827403456,16,15.6,0.05017441333695749,40.2,-1.0,-48.6,1.0
396,59,General cargo ship,15.233902728351126,20.8,2.2562357480775472,15,15.1,0.029519572953736632,23.6,-1.0,-23.6,-1.0
186,31,Oil products tanker,11.429542786876082,16.7,3.5141677274714747,12,12.0,0.08900005589402492,48.6,-1.0,-37.5,-1.0
398,56,General cargo ship,14.526743570748227,18.1,2.9177195936169538,17,15.6,0.043327336226055724,17.9,-1.0,-19.7,-2.0
227,31,Oil products tanker,12.563601421000525,15.8,1.0978432525241095,13,12.7,0.3346106807990216,37.5,1.0,-42.9,1.0
145,18,General cargo ship,12.137789017341044,14.7,2.8408563998029943,12,12.8,-0.002246452968996317,35.0,1.0,-35.0,1.0
168,24,General cargo ship,15.225474600870829,18.4,1.2732505816821102,16,15.4,0.006699564586357018,51.6,-1.0,-40.2,-2.0
200,32,General cargo ship,11.856458055925431,14.6,1.8807574288475128,12,12.4,0.291185086551265,40.2,1.0,-30.2,-1.0
274,48,Oil products tanker,12.137693298969074,16.6,2.4431202993864902,13,12.8,0.03809278350515461,21.6,1.0,-19.7,1.0
186,25,General cargo ship,15.542930493083256,18.9,1.5653775396077758,16,16.1,0.0472842230331834,51.6,-1.0,-51.6,-2.0
90,14,General cargo ship,10.331961057023644,11.7,2.113057799739135,11,10.9,0.09299026425591096,40.2,1.0,-35.0,-3.0
88,12,General cargo ship,8.14046259145622,10.1,1.883359705809626,8,8.5,0.30216190700967666,78.7,1.0,-78.7,4.0
245,43,General cargo ship,10.701278488048915,13.7,1.0760980551941557,11,10.8,0.19979988882712613,25.7,1.0,-27.9,1.0
130,17,General cargo ship,5.247643979057592,12.7,4.803743507870318,0,6.9,0.4615522590653482,251.1,1.0,-257.8,2.0
229,32,General cargo ship,12.60888252148997,14.6,1.2692252871009142,13,12.9,0.381404011461318,19.7,1.0,-30.2,-2.0
93,14,General cargo ship,10.07997963858488,14.7,3.4672430522853785,12,11.2,0.10526851616187324,67.9,1.0,-51.6,1.0
145,25,Oil products tanker,13.892762727391705,15.5,0.7344023622573016,14,13.9,-0.038097107708415116,27.9,1.0,-51.6,-1.0
292,45,General cargo ship,11.603008634646521,13.9,1.4207287687809,11,11.5,0.0930248246087426,30.2,1.0,-21.6,-1.0
229,32,General cargo ship,10.863027108433736,12.8,1.9064411014715184,12,11.7,0.5008032128514057,21.6,1.0,-14.5,-1.0
229,32,Oil products tanker,12.395119979792874,14.3,1.0772278092204386,12,12.4,0.1801869158878505,37.5,1.0,-30.2,1.0
195,32,Oil products tanker,11.819453297376807,14.5,1.7578930307410772,13,12.5,0.34111301789654336,23.6,1.0,-23.6,1.0
190,28,General cargo ship,11.85054959785523,55.9,1.6083984796099282,12,11.9,0.3293029490616622,27.9,1.0,-30.2,1.0
119,13,General cargo ship,7.44691074130106,10.2,1.0494449546029911,8,7.5,-7.108835098335858,708.7,-1.0,-708.7,1.0
78,11,General cargo ship,8.028407989140973,9.4,0.8657357262104454,8,8.2,0.2035291836338957,37.5,1.0,-67.9,-2.0
107,18,General cargo ship,10.431534569983137,13.0,1.5740840747255305,10,10.3,0.009886952720005,75.0,1.0,-64.5,1.0
180,28,General cargo ship,11.312230083616653,12.6,0.5921794881716453,11,11.3,0.28679592024258016,37.5,1.0,-32.5,1.0
190,32,General cargo ship,11.585670731707316,13.0,1.0238802638961388,12,11.8,0.2611419068736142,23.6,1.0,-23.6,1.0
133,22,General cargo ship,11.866378199503615,18.7,4.121439563501108,12,12.1,-0.1263130186266891,61.1,-1.0,-54.7,-1.0
195,32,Oil products tanker,11.100423931215667,13.2,1.5568360222951485,12,11.5,0.1702651062813471,40.2,-1.0,-42.9,-1.0
252,44,Oil products tanker,12.066721138639958,15.5,2.1921706982890745,12,12.4,0.08336847654190828,27.9,1.0,-27.9,1.0
228,36,Oil products tanker,12.208014354066984,14.1,1.2031755022278998,12,11.9,0.0350478468899521,30.2,-1.0,-25.7,-1.0
157,18,General cargo ship,10.559971697492266,13.5,1.5255720899391951,10,10.8,1.3163957085499902e-05,0.4,0.0,0.0,0.0
249,44,Oil products tanker,11.168051209103842,14.5,1.7429754820344483,11,11.3,0.15514935988620202,25.7,1.0,-35.0,1.0
180,30,General cargo ship,11.878034518532493,15.1,1.130302141669463,12,12.1,0.2692728473073658,35.0,1.0,-27.9,-1.0
180,32,Oil products tanker,12.970335882939803,15.5,1.2422176112232528,14,13.3,0.3198869304955105,42.9,1.0,-48.6,2.0
225,32,General cargo ship,11.34648604269294,14.2,1.4769115489242062,11,11.4,0.1186863711001642,32.5,-1.0,-37.5,-1.0
117,18,Oil products tanker,10.622469366665026,14.6,3.3826377596414026,14,12.2,-0.09109787904138576,48.6,1.0,-64.5,1.0
183,32,Oil products tanker,11.761195263012945,13.1,0.7888692630616623,12,11.8,0.3707243183695952,30.2,1.0,-30.2,-2.0
170,27,General cargo ship,13.195247905361636,51.2,4.541784151940048,16,14.9,4.2476823583132435e-06,0.4,0.0,0.0,0.0
133,23,General cargo ship,13.245259568851733,74.0,4.114162881287276,14,14.3,0.07520347558293004,64.5,-1.0,-64.5,-2.0
91,14,General cargo ship,8.863108808290152,12.5,3.080551062999122,10,9.8,0.251400621761658,708.7,-1.0,-708.7,10.0
190,32,General cargo ship,12.57028027498678,14.4,0.5602875255812934,12,12.5,0.4472501322051825,51.6,1.0,-40.2,1.0
315,50,Oil products tanker,14.818975421414445,16.8,1.433165717388491,16,15.2,-0.1918306808550712,19.7,-1.0,-25.7,-1.0
250,44,Oil products tanker,11.163451361493314,12.8,1.2165260880246962,12,11.7,0.3241460598479746,32.5,1.0,-32.5,1.0
82,11,General cargo ship,7.943411965198673,10.0,1.8596252073744308,8,8.3,-0.06455735940443089,67.9,-1.0,-54.7,2.0
180,30,General cargo ship,10.955413144259612,11.9,0.6360295315034321,11,11.1,0.3476683937823834,32.5,1.0,-37.5,-1.0
168,25,General cargo ship,12.488714396206749,18.9,4.397876035432849,14,13.8,0.02349598143726673,42.9,1.0,-45.7,-2.0
229,32,General cargo ship,11.205712109672504,13.1,0.9405488652839304,11,11.1,0.4327240416349327,25.7,1.0,-23.6,1.0
164,23,Oil products tanker,12.201380436396024,13.6,0.8634035734765234,13,12.3,-0.16315867596853206,30.2,-1.0,-40.2,1.0
250,44,Oil products tanker,10.414133944637534,14.1,2.5579552135803945,12,11.2,0.009497399492223134,19.7,-1.0,-21.6,-1.0
180,30,General cargo ship,11.979242944854393,15.3,0.8666353558933725,12,11.9,0.2592913873711485,42.9,1.0,-30.2,1.0
199,32,General cargo ship,10.130240320427237,13.9,2.0771830908229507,12,10.5,0.2842234089897641,35.0,1.0,-48.6,-1.0
88,12,General cargo ship,8.32156112648543,12.1,2.371960724094273,10,8.8,0.1701448803516198,102.9,1.0,-75.0,3.0
130,17,General cargo ship,7.5705332483535175,11.7,3.673341674648877,10,9.5,0.08575313363076269,51.6,1.0,-61.1,4.0
127,19,Oil products tanker,9.588292158968851,13.4,4.994916532927361,13,12.9,0.2114930182599356,21.6,1.0,-21.6,-1.0
195,32,Oil products tanker,12.236233103926326,14.2,1.261348653841266,13,12.6,0.26153389117195625,45.7,1.0,-54.7,-2.0
195,32,Oil products tanker,12.079823257996404,14.3,0.8725695570146844,12,12.1,0.1416282161570345,40.2,1.0,-40.2,2.0
138,21,General cargo ship,12.074804511798492,14.8,3.7123209830453616,14,13.6,-0.023354785135976733,25.7,1.0,-71.4,1.0
183,32,Oil products tanker,10.850330589664011,12.3,1.1835219683935252,11,11.2,0.2503440831196869,32.5,1.0,-17.9,1.0
125,22,General cargo ship,12.34652045550401,15.0,3.2204934568417696,14,13.4,-0.04968367777309151,35.0,1.0,-45.7,2.0
140,20,General cargo ship,13.174382492557724,16.5,2.2017510209110074,14,13.8,0.0898946013355861,51.6,1.0,-61.1,-2.0
228,32,General cargo ship,10.639689329131023,13.3,1.1991076742427582,11,10.6,0.20038271049076992,30.2,1.0,-25.7,1.0
199,36,General cargo ship,11.790901981230444,14.2,1.8248975238071967,12,12.2,0.09635036496350363,27.9,1.0,-35.0,1.0
347,43,General cargo ship,11.577736351531293,13.9,1.3663545267482688,12,11.7,0.09339547270306256,27.9,1.0,-25.7,3.0
94,17,General cargo ship,11.051874668082847,13.1,2.0649920334381915,12,11.3,-0.00981412639405209,71.4,-1.0,-51.6,-3.0
89,13,General cargo ship,9.54665598340953,11.4,0.9499038721018624,10,9.8,0.07588726021586463,155.4,1.0,-130.2,-3.0
229,38,General cargo ship,11.201944551405468,14.0,1.2579709549773708,11,11.3,0.18668335258631752,30.2,1.0,-27.9,1.0
229,32,General cargo ship,7.410841170323929,13.7,5.071622104911909,0,9.1,0.2721133751306165,40.2,1.0,-40.2,-1.0
274,48,Oil products tanker,11.871645194390608,15.6,3.2854278683610647,14,13.6,-0.02681564245810059,23.6,-1.0,-23.6,-1.0
293,46,Oil products tanker,15.585924300603399,18.7,1.7796192167092808,16,16.2,0.07538123971475601,19.7,-1.0,-19.7,-1.0
228,32,Oil products tanker,11.797752914629559,13.3,1.3543708100030114,13,12.3,0.2016265513350884,23.6,1.0,-42.9,1.0
120,17,General cargo ship,9.329224436741766,11.5,2.3820958944087343,10,9.8,-0.19822357019064124,42.9,-1.0,-37.5,-4.0
172,25,General cargo ship,14.609148576842275,17.8,2.024286326958164,16,15.3,0.14959014705276602,61.1,-1.0,-35.0,-2.0
270,50,Oil products tanker,11.195496738585048,15.5,2.4865960662323268,11,11.1,-0.058065730055193165,12.9,-1.0,-14.5,-1.0
277,48,Oil products tanker,12.515530748139446,15.7,1.7030249920037672,14,12.8,-0.02670387779083432,23.6,-1.0,-25.7,1.0
183,32,Oil products tanker,10.664274651522973,11.8,0.7367936361841078,11,10.7,0.20658234383066595,12.9,1.0,-17.9,-1.0
230,38,General cargo ship,10.982602220417006,13.6,1.5400847775081958,10,10.8,0.3838478202003791,40.2,1.0,-19.7,-1.0
250,44,Oil products tanker,12.373811847021587,14.7,1.2799194084562324,13,12.7,-0.015573907042052403,27.9,-1.0,-37.5,-1.0
229,32,General cargo ship,10.534127614508867,11.8,0.6078387470346596,10,10.5,0.21215250198570296,21.6,1.0,-17.9,-1.0
82,12,General cargo ship,8.134353634045626,11.5,2.7700252956915485,10,9.0,0.01517025069386468,102.9,1.0,-116.1,-1.0
144,23,Oil products tanker,10.270243739049775,13.9,2.964326756069773,11,11.2,0.02608729258992064,30.2,-1.0,-48.6,-1.0
180,32,General cargo ship,11.723466618418673,14.7,1.277605790025827,12,11.8,-0.27899402931065675,27.9,1.0,-40.2,1.0
183,32,Oil products tanker,12.314603174603176,13.6,0.7848939494597096,12,12.4,-0.25279365079365085,19.7,-1.0,-25.7,2.0
190,32,General cargo ship,10.222287647206214,11.7,0.6531817615930013,10,10.0,-0.013104485091455792,21.6,1.0,-23.6,-1.0
179,30,General cargo ship,10.907393388846831,11.7,0.7497220372858338,11,11.0,0.17900580368407773,23.6,1.0,-25.7,-2.0
245,44,General cargo ship,9.659509759418976,11.0,1.7199237465002144,10,10.3,0.18908306854289608,27.9,1.0,-30.2,1.0
89,12,General cargo ship,7.818443497600024,12.0,2.4255927367955405,9,8.6,8.162164995544507e-05,2.9,3.0,0.0,3.0
100,17,Oil products tanker,12.557700538705635,15.0,2.803650676883908,13,13.0,-0.28414139177920444,71.4,-1.0,-71.4,-1.0
147,23,General cargo ship,10.817495495495491,27.8,4.166676574805093,14,13.2,0.05156756756756757,37.5,-1.0,-37.5,-2.0
180,30,General cargo ship,12.630398517145505,14.8,0.8321031977958837,13,12.7,0.004680259499536636,21.6,-1.0,-17.9,-2.0
107,18,General cargo ship,10.59452813852814,13.4,2.495877875812826,11,11.0,0.05033766233766234,75.0,1.0,-90.4,-2.0
225,32,General cargo ship,10.959805424528305,78.4,1.4133537436327324,12,11.2,1.1792452830188679e-05,0.2,0.0,0.0,0.0
228,36,General cargo ship,11.614952511872033,14.4,1.6397786672611532,12,11.7,0.033941514621344634,27.9,-1.0,-45.7,-1.0
229,32,General cargo ship,12.369882550335571,13.9,0.5997263596686726,12,12.4,0.4789149888143177,35.0,1.0,-12.9,-1.0
109,15,General cargo ship,8.304117782378652,10.0,0.7835010407622084,9,8.5,-0.0072981366459627375,67.9,1.0,-75.0,2.0
180,30,General cargo ship,11.836364972083453,13.2,0.6522317611881702,12,12.0,0.0261827799000882,75.0,-1.0,-57.9,1.0
143,22,Oil products tanker,12.11755751245819,13.5,0.5540849374909768,12,12.1,0.07367738412178307,40.2,1.0,-35.0,-1.0
99,16,Oil products tanker,11.487533724067356,13.7,2.332629442739449,12,12.2,-0.03341706205228391,98.6,1.0,-82.5,2.0
179,32,General cargo ship,11.524058289799285,13.7,1.161462982639547,12,11.7,0.013087709650811146,30.2,1.0,-61.1,-1.0
190,28,General cargo ship,12.68936303733919,13.8,0.3832286793053481,13,12.8,0.4191088798242862,32.5,1.0,-25.7,2.0
180,23,General cargo ship,13.917641996557661,15.2,0.8557156791503471,14,14.0,0.07442627653471025,45.7,1.0,-40.2,2.0
106,15,General cargo ship,9.832161234991425,11.8,1.6555753342980235,11,10.3,-0.2515323041738136,57.9,-1.0,-57.9,-1.0
144,23,Oil products tanker,10.051224817698676,14.6,3.7155348749524295,12,11.3,-0.009709553825237922,57.9,-1.0,-48.6,-1.0
190,32,General cargo ship,9.867490996398557,11.7,1.6084624224059805,11,10.4,0.2127250900360144,25.7,1.0,-16.1,-1.0
399,60,General cargo ship,15.689101400153332,19.6,2.0473826549877514,16,15.8,0.018738651494976392,14.5,-1.0,-11.4,-1.0
229,33,General cargo ship,9.974459272894617,15.3,1.967659406385592,11,10.7,0.321514035895076,25.7,1.0,-19.7,1.0
189,28,General cargo ship,9.704418652005698,13.6,3.1979790625600732,12,11.7,0.05956017104459379,32.5,1.0,-27.9,1.0
138,21,General cargo ship,12.56168699186992,16.7,3.295172001707104,15,12.8,0.17649263211382113,42.9,1.0,-35.0,1.0
250,44,Oil products tanker,10.855535850012668,14.6,2.218594840531467,10,10.6,-0.18268305041803892,25.7,1.0,-30.2,-1.0
90,15,General cargo ship,9.45367635048419,13.4,2.4377126859592053,10,10.0,0.16250612530626532,71.4,1.0,-82.5,-4.0
195,32,Oil products tanker,11.332246827569046,13.4,1.2548039638599189,12,11.6,0.4704901716844986,37.5,1.0,-51.6,-2.0
106,17,Oil products tanker,10.8953139589169,14.6,3.6109299250067255,13,12.3,0.09408846872082166,54.7,1.0,-51.6,1.0
200,32,General cargo ship,10.746593237704918,12.9,0.5790949254066101,11,10.7,0.2671875,35.0,1.0,-27.9,-1.0
181,29,Oil products tanker,4.935556844547564,16.6,6.551401545542303,0,0.0,0.07978538283062643,45.7,1.0,-32.5,2.0
250,44,Oil products tanker,12.036644824913688,14.4,1.6131704759252852,12,12.3,-0.001176636370041621,21.6,-1.0,-19.7,-1.0
229,32,General cargo ship,10.607447079826576,11.8,0.6842325033868879,11,10.8,-0.14779393011986736,16.1,1.0,-17.9,1.0
169,26,General cargo ship,12.875386935798408,51.2,4.304904091475843,16,14.0,-0.01993153872892988,57.9,1.0,-48.6,2.0
225,36,Oil products tanker,12.264483866257848,14.2,1.5301561280547764,13,12.9,0.11308950211709738,45.7,1.0,-37.5,1.0
90,14,General cargo ship,10.927707754753255,12.5,2.0146936896938987,12,11.5,-0.11219824823755606,61.1,1.0,-27.9,-1.0
180,30,General cargo ship,10.15629179331307,11.7,1.0320661544621963,10,10.2,0.05442755825734547,19.7,-1.0,-27.9,-2.0
90,14,General cargo ship,11.467286479672234,12.3,1.4066860181930945,12,11.8,-0.049290891900409715,45.7,1.0,-40.2,1.0
106,14,General cargo ship,10.298219610594632,12.5,1.7692217200577054,10,10.4,-0.028420452552183825,51.6,-1.0,-78.7,-1.0
131,17,General cargo ship,9.612544655125037,12.5,2.8086281811793854,11,10.9,-0.026614454520472664,42.9,-1.0,-40.2,1.0
150,26,General cargo ship,14.922983870967741,15.7,0.27645764049134697,15,15.0,-0.4347446236559141,25.7,-1.0,-27.9,2.0
250,46,Oil products tanker,12.487901479840046,15.9,1.6782659191066671,12,12.6,-0.10085326405338632,25.7,1.0,-27.9,3.0
89,14,General cargo ship,9.256324091309882,11.7,2.3750876770413645,10,9.9,0.08970314490055846,45.7,-1.0,-42.9,-2.0
190,29,General cargo ship,10.802311985118255,12.2,0.8964502453893679,11,11.0,0.28211533351049706,37.5,1.0,-30.2,-1.0
229,42,Oil products tanker,10.765491771413762,12.4,1.2789772665928476,12,11.2,0.04405857198393162,21.6,1.0,-19.7,-1.0
140,25,General cargo ship,12.252032919788721,70.4,2.860103837722072,14,12.7,2.456700651025673e-05,0.2,0.0,0.0,0.0
240,38,General cargo ship,11.493364361702126,14.3,1.6397362761776093,11,11.3,0.024760638297872332,21.6,-1.0,-16.1,-1.0
183,27,Oil products tanker,11.484546463008787,15.3,1.8240778184421365,11,11.1,0.33213584776858096,32.5,1.0,-30.2,1.0
229,32,General cargo ship,4.9814200286364025,13.3,4.739309338243754,0,5.4,-0.05366798618714722,42.9,1.0,-42.9,1.0
105,16,Oil products tanker,10.788689991863302,13.0,2.3177314312922364,12,11.5,0.01455451586655826,54.7,1.0,-51.6,-1.0
180,30,General cargo ship,11.60398599515217,12.6,0.29438028825679924,12,11.6,0.3055750067330999,25.7,1.0,-35.0,-1.0
155,23,General cargo ship,12.185470779220779,14.8,4.178126298384304,14,13.9,-0.060037878787878786,25.7,-1.0,-37.5,1.0
117,18,Oil products tanker,9.818488307176972,14.1,3.785187523321561,12,11.4,-0.048340673655480455,67.9,-1.0,-48.6,-1.0
229,32,General cargo ship,11.433936285097193,12.7,1.348813924613288,12,11.8,0.25113390928725704,16.1,1.0,-16.1,1.0
180,30,General cargo ship,11.98484170131116,12.7,0.4637055872065524,12,12.0,-0.2995842660697153,17.9,-1.0,-30.2,1.0
190,24,General cargo ship,10.800523127753305,12.6,1.153499068400391,12,11.1,0.02042951541850221,32.5,-1.0,-16.1,1.0
144,23,General cargo ship,12.1566757493188,15.0,3.4022504203553408,14,13.2,0.04937935210414776,45.7,1.0,-37.5,-4.0
183,32,Oil products tanker,11.707276937071033,14.7,1.4574378239611745,11,11.5,0.13412718101380966,61.1,1.0,-51.6,-2.0
134,23,General cargo ship,15.81581176470588,17.3,0.6407216471229659,16,15.8,-0.5161411764705882,48.6,-1.0,-67.9,4.0
137,21,General cargo ship,10.47598902837852,14.5,3.7974969141700887,12,11.7,0.05571262791433695,54.7,-1.0,-61.1,-2.0
183,40,Oil products tanker,12.19191489361702,16.0,2.3446188093282987,10,12.5,-0.29208740655549165,35.0,-1.0,-40.2,3.0
120,20,General cargo ship,9.076340326340326,11.8,3.1277556958586383,10,10.3,0.07325174825174824,21.6,1.0,-14.5,1.0
250,44,Oil products tanker,11.265226063829784,12.8,0.9936503166010026,12,11.7,0.03723404255319146,21.6,1.0,-30.2,1.0
144,24,Oil products tanker,6.520620257340813,13.1,4.241552818809944,5,5.3,-0.3933795227097768,64.5,-1.0,-78.7,4.0
244,42,Oil products tanker,11.58967921896792,14.8,2.0866170879284547,13,12.2,0.03758865248226951,32.5,-1.0,-35.0,-1.0
250,44,Oil products tanker,11.730671296296293,14.4,2.7217513773015245,14,12.9,0.04392361111111109,27.9,1.0,-27.9,-1.0
96,16,Oil products tanker,10.145390727208909,13.2,2.5371533826980803,11,10.8,-0.2237084782539328,90.4,-1.0,-90.4,-8.0
109,15,General cargo ship,6.791494632535096,8.0,0.5252487759377066,7,6.6,-5.520726672171757,708.7,-1.0,-708.7,-709.0
200,24,General cargo ship,10.229169070975184,12.8,0.9040618628867366,10,10.3,0.16012694748990186,35.0,1.0,-21.6,1.0
315,49,Oil products tanker,15.119666666666667,19.7,4.075355368496017,19,16.2,-0.22496428571428576,16.1,-1.0,-19.7,-1.0
115,16,General cargo ship,9.03973076681135,13.7,3.9555741444523336,11,11.0,0.0705667736050827,64.5,1.0,-75.0,-1.0
274,48,Oil products tanker,11.548703360677429,14.9,2.0461663302810167,12,12.0,0.025456469965599342,17.9,1.0,-17.9,-1.0
230,38,General cargo ship,8.261109993967423,11.6,1.315586574713283,8,8.4,0.14886386487029962,16.1,1.0,-19.7,1.0
180,32,General cargo ship,10.686752866552817,11.4,0.34219694734114625,11,10.6,0.17872651866308856,35.0,-1.0,-30.2,-1.0
200,32,General cargo ship,10.303763570566947,11.0,0.3851368934718105,10,10.3,0.2974427020506634,32.5,1.0,-14.5,1.0
200,32,General cargo ship,11.981124276660235,14.1,1.2796008201961957,11,11.5,0.007467621934417186,21.6,1.0,-19.7,-1.0
299,48,General cargo ship,16.806423274386766,18.9,1.429870920757799,17,17.1,0.03196805476326296,23.6,1.0,-25.7,-1.0
140,17,Oil products tanker,8.361685847493067,12.1,2.280245108024518,9,8.8,0.034606031505088224,54.7,1.0,-54.7,2.0
292,45,General cargo ship,12.083977900552487,14.3,1.409972838766553,12,12.0,0.014834254143646454,19.7,1.0,-21.6,1.0
199,32,General cargo ship,13.02548251748252,16.5,1.6617852118366727,13,13.1,0.8540419580419581,40.2,1.0,-27.9,1.0
137,22,General cargo ship,12.183949304987733,16.3,4.7718607417822065,15,14.7,0.013638593622240366,45.7,-1.0,-54.7,-1.0
250,44,Oil products tanker,11.004867142488608,13.2,1.8497448606061069,12,11.8,0.11867744432023387,27.9,1.0,-19.7,1.0
183,24,General cargo ship,11.49853340575774,12.5,1.0060469279250714,12,11.7,0.30426398696360674,32.5,1.0,-27.9,-3.0
88,11,General cargo ship,8.54402990413507,11.8,2.0292281528887983,10,9.0,-0.018640005723279462,67.9,-1.0,-54.7,-1.0
199,32,General cargo ship,10.721696061850688,11.8,0.9634414126670128,11,10.9,0.4239188209712492,37.5,1.0,-48.6,1.0
200,32,General cargo ship,10.974970866243687,12.8,0.9227892492349559,11,11.0,0.01913764081315553,25.7,-1.0,-27.9,-1.0
190,29,General cargo ship,11.519887880405767,12.2,0.3662272390608218,12,11.6,0.5901227976508275,37.5,1.0,-19.7,-2.0
106,16,Oil products tanker,9.634753493788821,16.1,6.149767900255183,15,12.6,1.9409937888198762e-05,0.2,0.0,0.0,0.0
246,43,Oil products tanker,12.743662453023571,15.4,1.4915915518079237,12,13.0,0.0005124701059105273,14.5,-1.0,-12.9,-2.0
228,40,Oil products tanker,13.627154823020804,15.4,0.7375014320254368,14,13.5,-0.19462307484463656,14.5,-1.0,-21.6,1.0
170,28,Oil products tanker,11.820430107526883,13.8,1.912206492440156,13,12.5,0.08184611087836896,32.5,1.0,-27.9,1.0
199,32,General cargo ship,11.794661190965092,14.2,1.6217338811522248,12,12.2,0.1757973990417522,23.6,-1.0,-23.6,-1.0
180,32,General cargo ship,11.50869258946182,13.6,0.4865839474268599,12,11.6,0.012651451112989535,21.6,1.0,-27.9,2.0
90,14,General cargo ship,10.920738859665034,12.8,2.059781159763756,12,11.6,0.05256061430558075,40.2,1.0,-45.7,2.0
168,26,General cargo ship,12.135015918660775,19.3,3.321164308573697,10,11.6,0.18510920543630827,40.2,1.0,-42.9,2.0
175,27,General cargo ship,11.643838681189285,14.9,3.4926033621481967,14,12.7,0.02413305858110097,30.2,1.0,-30.2,1.0
