mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed,ROT_mean,ROT_max,ROT_median,ROT_min,Speed_median,length/width
273456380,8813702,0,POLAR STAR,,Fishing ship,Fishing,,,73,-1,-1,-1,-1,-1,14,24,49,7,7,0,11.306262230919767,13.1,1.1729470785937648,-0.13176777560339206,107.2,0.0,-86.4,11.3,5.214285714285714
229999000,9306653,0,SLOMAN THETIS,,Oil products tanker,Tanker,,,170,-1,-1,-1,-1,-1,28,135,35,10,18,0,10.564612223934258,14.6,4.171436160536708,-0.41206985105290206,19.7,0.0,-42.9,11.7,6.071428571428571
538004839,8706789,0,ICE GLACIER,,General cargo ship,Cargo,,,144,-1,-1,-1,-1,-1,24,107,37,9,15,0,14.061262841393134,16.3,1.0414506023873034,-0.6104986218992734,30.2,0.0,-30.2,14.1,6.0
215289000,9409273,0,LIV KNUTSEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,113,31,10,13,0,11.160872180451126,15.3,4.695970294227202,0.07016541353383454,48.6,0.0,-57.9,13.7,6.260869565217392
246814000,9113202,0,LEAH,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,92,8,9,8,0,11.966650998824914,15.0,3.1444699174521387,-0.16152761457109285,42.9,0.0,-54.7,12.8,5.882352941176471
311053200,9597783,0,GALATEIA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,23,9,0,11.707662218131617,13.6,1.4401584467342248,0.20404970087436725,23.6,0.0,-11.4,12.0,7.15625
636016769,9725548,0,SANTA ANGELINA,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,161,28,22,10,0,10.815145118733511,12.3,0.9646853134953148,0.16899736147757252,32.5,0.0,-37.5,10.9,5.90625
538005150,9396672,0,PIKE,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,187,41,21,11,0,12.277962608567645,14.4,1.4447781263193047,0.2645370234064478,25.7,0.0,-21.6,12.1,7.125
538006305,9723629,0,SBI CONGA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,33,198,31,12,21,0,11.620709901254337,13.2,1.0354337453552809,0.08996530557779557,21.6,0.0,-27.9,11.8,6.9393939393939394
235060303,9387281,0,ENERGY CENTAUR,,Oil products tanker,Tanker,,,227,-1,-1,-1,-1,-1,32,189,38,9,23,0,13.469463586001892,15.4,0.9046351190992008,-0.10293203621132277,23.6,0.0,-23.6,13.5,7.09375
310712000,9326926,0,TEAM VOYAGER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,13,19,0,11.520260374288034,12.6,0.6568964151019667,0.4366693788988337,21.6,0.0,-19.7,11.6,5.71875
477209700,9720988,0,CL LINDY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,20,12,0,10.713285151116953,11.9,0.7547759941314605,0.39574244415243104,32.5,0.0,-25.7,10.8,6.21875
372305000,9782338,0,FEDERAL IRIS,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,9,23,0,10.431266149870801,11.9,0.7560825523705108,0.32478271082922244,35.0,0.0,-30.2,10.6,6.21875
477150600,9740471,0,PUROVSKY,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,206,44,16,28,0,11.268684078352585,12.7,1.218537725529332,0.4316172777498744,21.6,0.0,-42.9,11.8,5.681818181818182
215345000,9536935,0,MRC HATICE ANA,,Oil products tanker,Tanker,,,107,-1,-1,-1,-1,-1,16,84,23,14,2,0,10.588102261553589,51.2,2.3766933841020115,5.6187666807135835e-06,0.2,0.0,0.0,11.1,6.6875
477193300,9707833,0,BUNUN FORTUNE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,154,26,10,20,0,11.175020080321287,12.3,1.3130835350338386,0.2773226238286479,30.2,0.0,-25.7,11.6,6.0
273399750,9778193,0,AKADEMIK PASHIN,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,21,106,24,17,4,0,11.361487355336475,13.7,2.5594265701952934,0.6766823831975995,61.1,0.0,-61.1,12.0,6.190476190476191
538007491,9661211,0,PHAIDRA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,37,192,37,22,15,0,12.158373870743572,14.2,1.2769920098696503,0.16572619874913136,35.0,0.0,-21.6,12.5,6.1891891891891895
253131000,9341512,0,CIELO DI GUANGZHOU,,Oil products tanker,Tanker,,,174,-1,-1,-1,-1,-1,33,139,35,8,25,0,12.479719794701069,14.4,1.2616425085440526,-0.07442086281037588,23.6,0.0,-27.9,12.9,5.2727272727272725
305856000,9563732,0,BBC MOONSTONE,,General cargo ship,Cargo,,,154,-1,-1,-1,-1,-1,24,12,142,15,9,0,9.982529527559056,15.1,6.151478999696763,-0.1850639763779527,35.0,0.0,-40.2,14.1,6.416666666666667
305937000,9557379,0,FEHN COMPANION,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,11,0,88,0,11,0,8.191977035183276,11.4,3.2928061814132903,0.14492860297364926,71.4,0.0,-61.1,9.5,8.0
215138000,9740433,0,MEREL D,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,30,158,21,23,7,0,12.387320261437907,14.8,0.6962403246024237,-0.014030501089324672,30.2,0.0,-40.2,12.4,5.966666666666667
255806155,9521435,0,NORDROSE,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,42,195,34,28,14,0,11.782666666666668,12.9,0.7935583517030188,0.20318367346938776,25.7,0.0,-30.2,11.9,5.4523809523809526
311000298,9412294,0,UGLJAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,164,26,15,13,0,11.64218172213418,14.5,1.4973418613206502,0.4267564712097201,57.9,0.0,-11.4,11.9,6.785714285714286
256117000,9596040,0,NORDRHONE,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,162,28,20,9,0,12.820632133450394,14.8,0.7545274066608064,0.09053994732221243,35.0,0.0,-35.0,12.8,6.551724137931035
538006871,9737113,0,REGIUS,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,153,26,18,10,0,11.453133940182054,12.4,0.6165795380552203,-0.3501950585175553,14.5,0.0,-42.9,11.6,6.392857142857143
304798000,9315549,0,LAKE ST. CLAIR,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,152,33,12,12,0,12.603768736616702,14.1,0.6055379898810835,0.17064953604568167,35.0,0.0,-23.6,12.5,7.708333333333333
373365000,9599145,0,KATAGALAN WISDOM III,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,38,209,31,23,15,0,11.380214765100673,13.3,1.5107101268756808,-0.09812080536912746,30.2,0.0,-90.4,11.7,6.315789473684211
563066200,9786164,0,MAERSK CAYMAN,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,146,36,23,9,0,12.517303370786516,14.5,1.198373448412341,-0.0441994382022472,30.2,0.0,-23.6,12.6,5.6875
538007760,9721994,0,SBI VIRGO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,12,20,0,10.239057239057237,11.4,0.6517172107291462,-0.06741221741221741,23.6,0.0,-25.7,10.3,6.25
319129600,9389071,0,SCORPIO,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,209,35,20,22,0,11.058878752989106,14.0,1.4180044800679308,0.20398547515720486,27.9,0.0,-27.9,11.3,5.809523809523809
563463000,9283291,0,MAERSK PHOENIX,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,202,42,21,21,0,10.637634252539913,13.8,1.566836385063196,0.03345428156748915,27.9,0.0,-19.7,9.9,5.809523809523809
477308100,9789623,0,COSCO AQUARIUS,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,160,240,23,36,0,17.109330129855273,21.0,2.7013392756023693,0.1805217092843659,27.9,0.0,-21.6,17.8,6.779661016949152
232012553,9660566,0,ANGLO BARINTHUS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,8,24,0,10.004244482173174,12.0,1.967259657076436,0.1940819791414019,21.6,0.0,-23.6,11.0,7.15625
238297000,9585546,0,VERUDA,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,32,160,22,16,16,0,10.958399014778323,12.4,1.0857589643204115,0.5301231527093595,30.2,0.0,-14.5,11.2,5.6875
636016018,9660657,0,OCEAN VENTURE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,12,20,0,10.956679286100593,13.9,3.345495440255717,0.23374797187669005,19.7,0.0,-16.1,12.2,5.71875
636017033,9762883,0,TRAMMO BAUMANN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,155,25,9,23,0,12.224189110918042,13.4,0.888782718108793,0.033673617144512016,30.2,0.0,-27.9,12.4,5.625
215539000,9158159,0,BALGARKA,,General cargo ship,Cargo,,,186,-1,-1,-1,-1,-1,30,156,30,10,20,0,11.259075535512967,51.2,2.5798270075348717,5.0106476262056876e-05,0.4,0.0,0.0,12.0,6.2
311002600,9314636,0,FRANCESCO CORRADO,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,11,21,0,10.666465921593607,51.2,1.2860905347276423,1.1581446522670682e-05,0.2,0.0,0.0,10.5,7.03125
477016700,9455923,0,SFL DEE,,General cargo ship,Cargo,,,176,-1,-1,-1,-1,-1,27,150,26,7,20,0,12.284024390243902,14.4,2.2062823768792748,0.3045426829268293,35.0,0.0,-51.6,13.1,6.518518518518518
311000448,9594793,0,ATHENS SPIRIT,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,229,45,16,32,0,13.121605173069609,17.8,2.287470377998203,0.10691010523646508,21.6,0.0,-21.6,12.7,5.708333333333333
548918000,9652571,0,TRUSTN TRADER 1,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,201,28,20,12,0,11.761236297198534,13.7,1.0703171749061056,0.2698538367844093,12.9,0.0,-11.4,11.8,7.15625
311000597,9810226,0,WISBY PACIFIC,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,135,48,14,18,0,12.934556786703599,14.6,1.1258482131532044,0.531786703601108,32.5,0.0,-21.6,13.1,5.71875
256755000,9566306,0,SCALI DEL PONTINO,,Oil products tanker,Tanker,,,88,-1,-1,-1,-1,-1,10,77,11,2,8,0,10.649633088725816,11.9,2.0772311405887365,-0.03271069601956853,42.9,0.0,-57.9,11.2,8.8
538008157,9801988,0,PROMETHEUS ENERGY,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,214,36,28,16,0,11.408935782206592,13.0,1.4301719271421862,-0.00992575224697148,17.9,0.0,-16.1,11.9,5.681818181818182
538006682,9266841,0,MT SEA BEECH,,Oil products tanker,Tanker,,,241,-1,-1,-1,-1,-1,42,204,37,15,27,0,12.385236768802226,13.6,1.108761794544685,-0.0429526462395543,16.1,0.0,-21.6,12.7,5.738095238095238
218509000,9508419,0,BBC FUJI,,General cargo ship,Cargo,,,126,-1,-1,-1,-1,-1,22,115,11,5,17,0,7.822378724969782,14.8,6.2851670191055815,-0.04031113680559203,40.2,0.0,-35.0,11.9,5.7272727272727275
636019077,9379131,0,ATLANTICA BAY,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,24,8,0,13.163037080635664,14.0,1.0913821245603141,0.23967039434961745,17.9,0.0,-19.7,13.5,5.71875
305857000,9504750,0,BBC EMERALD,,General cargo ship,Cargo,,,153,-1,-1,-1,-1,-1,25,10,143,13,12,0,7.9053189624956195,16.2,6.846606733352902,-0.05627409744128988,90.4,0.0,-64.5,11.0,6.12
477637900,9657856,0,WUCHOW,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,163,17,13,17,0,12.868888888888893,14.8,0.932155378529649,0.21313642756680728,48.6,0.0,-30.2,12.9,6.0
636017516,9762338,0,MSC MIRJA,,General cargo ship,Cargo,,,398,-1,-1,-1,-1,-1,59,145,253,38,21,0,15.907894125841654,20.2,2.709723005998496,0.06564894358021825,16.1,0.0,-17.9,16.5,6.745762711864407
311000247,9681699,0,OAK SPIRIT,,Oil products tanker,Tanker,,,291,-1,-1,-1,-1,-1,46,224,67,27,19,0,14.66032502284297,16.4,1.2772349032960435,0.2255645477091763,30.2,0.0,-21.6,14.9,6.326086956521739
538008333,9587312,0,KAPSALI,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,228,46,26,22,0,10.78322396929553,84.8,1.3910114784268846,-0.05596137179645908,21.6,0.0,-30.2,10.7,5.708333333333333
244690752,9388479,0,THUN GREENWICH,,Oil products tanker,Tanker,,,123,-1,-1,-1,-1,-1,17,101,22,14,3,0,8.907603127527636,13.7,3.4877326774477764,-0.4692706929091398,42.9,0.0,-82.5,10.0,7.235294117647059
311000359,9730933,0,LYRIC CAMELLIA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,15,29,0,11.693662653936627,13.4,1.3361010561783218,0.016023246160232468,16.1,0.0,-17.9,11.9,5.681818181818182
566329000,9306639,0,MAERSK  PETREL,,Oil products tanker,Tanker,,,245,-1,-1,-1,-1,-1,42,201,44,18,24,0,12.398393045310854,14.7,1.9036875800727977,0.4307692307692308,40.2,0.0,-17.9,13.2,5.833333333333333
257064430,9479931,0,HAGLAND CARRIER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,4,10,0,10.25565519673535,12.5,1.0657039431313966,0.04646077888054817,90.4,0.2,-86.4,10.5,6.428571428571429
255806138,9624067,0,NORDLOTUS,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,42,198,31,16,26,0,11.336635465418615,13.8,1.5267487628602563,0.18333333333333326,16.1,0.0,-23.6,12.0,5.4523809523809526
255806156,9624079,0,NORDORCHID,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,42,198,31,16,26,0,11.753494696763664,13.3,0.8611991477144503,0.21720152298069076,16.1,0.0,-12.9,12.0,5.4523809523809526
257901000,9214317,0,BOW CHAIN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,22,10,0,13.729960119641078,16.3,0.8738790652589559,0.18826021934197415,37.5,0.0,-19.7,13.5,5.71875
255806243,9594286,0,VECTIS EAGLE,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,17,89,20,3,14,0,7.6294432969410835,11.4,3.935973724554783,-0.07302547457460411,45.7,0.0,-54.7,9.2,6.411764705882353
271040963,9565467,0,SULTAN ATASOY,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,16,95,14,9,7,0,9.106613730996418,12.7,3.982758919578607,-0.03797811561925051,37.5,0.0,-42.9,10.7,6.8125
538090550,9592264,0,NISSOS SERIFOS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,45,207,42,18,27,0,11.019284802043424,14.1,2.7229570589670464,0.06901660280970624,25.7,0.0,-42.9,12.4,5.533333333333333
538002073,9253258,0,BALTIC,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,153,29,20,7,0,12.347168508287293,13.4,0.7928452990616879,-0.04069060773480662,32.5,0.0,-35.0,12.5,6.7407407407407405
636019034,9774434,0,MEDI ADRIATICO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,174,26,20,12,0,13.613857213683689,14.6,0.7103945362699395,0.8752850768468021,32.5,0.0,-27.9,13.8,6.25
240729000,9298507,0,MINERVA ANNA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,6,26,0,11.009923664122136,13.0,1.1137942905304967,0.016297709923664125,23.6,0.0,-19.7,11.3,5.71875
413491830,9768552,0,DA XIANG,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,18,161,7,21,0,12.882829984358079,15.8,1.757853953579212,0.25622668752256045,30.2,0.0,-19.7,13.6,6.392857142857143
636017560,9696838,0,ROSSANA,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,32,148,33,23,9,0,11.286631450629828,12.8,0.5488776415799148,0.06333468779628879,27.9,0.0,-11.4,11.4,5.65625
311000140,9360908,0,AL KHUWAIR,,Oil products tanker,Tanker,,,315,-1,-1,-1,-1,-1,50,259,56,20,30,0,14.391486715658564,16.4,1.7739658618414462,-0.20316563029960427,14.5,0.0,-14.5,15.1,6.3
249878000,9728239,0,MINERVA CORALIA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,210,40,15,29,0,11.067226125422845,13.3,1.314351702668511,0.05857403070517823,17.9,0.0,-19.7,11.2,5.681818181818182
636018296,9222986,0,E.R. LOS ANGELES,,General cargo ship,Cargo,,,277,-1,-1,-1,-1,-1,40,186,91,20,20,0,16.880545541937035,19.9,2.4673773538472066,0.11074260994953136,35.0,0.0,-23.6,18.0,6.925
538007522,9801201,0,MONDIAL IRIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,11,21,0,9.52863312459512,11.8,1.3644612420805895,0.2617361261066725,37.5,0.0,-16.1,9.9,7.15625
477318200,9795658,0,COSCO SHIPPING STAR,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,59,120,280,34,25,0,18.0542245522062,21.9,3.1863072707010445,-0.0909305373525557,23.6,0.0,-23.6,19.5,6.779661016949152
538003514,9299472,0,FEDERAL MARGAREE,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,24,152,33,12,12,0,12.77169014084507,15.0,0.6380189249044166,0.11774647887323945,25.7,0.0,-35.0,12.7,7.708333333333333
374870000,9783942,0,SOUTHERN GLORY,,Oil products tanker,Tanker,,,243,-1,-1,-1,-1,-1,42,205,38,15,27,0,11.242086513994913,13.1,1.0475096077660768,0.4662340966921121,17.9,0.0,-11.4,11.4,5.785714285714286
256296000,9353620,0,FERNANDINA,,General cargo ship,Cargo,,,289,-1,-1,-1,-1,-1,45,247,42,24,21,0,12.930227596017067,16.4,1.779862058254967,0.044618302513039367,19.7,0.0,-23.6,13.9,6.4222222222222225
636092849,9464675,0,PIA OLDENDORFF,,General cargo ship,Cargo,,,255,-1,-1,-1,-1,-1,43,222,33,26,17,0,9.49090590707448,13.2,2.711038204445228,4.6696240952603324e-05,0.4,0.0,0.0,10.0,5.930232558139535
304092000,9198604,0,WES NICOLE,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,75,15,3,12,0,8.099821528165085,10.9,2.9673378096048064,0.6212046848856665,51.6,0.0,-48.6,9.5,6.0
356083000,9067582,0,LDR SAKINE,,General cargo ship,Cargo,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,9.46285449490269,11.7,3.1126512346726862,-0.029008341056533764,82.5,0.0,-42.9,10.7,1.0
305956000,9647318,0,ENDURANCE,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,20,90,18,10,10,0,8.372697368421052,10.5,3.0834384933401937,0.04071637426900585,42.9,0.0,-45.7,9.6,5.4
636091788,9468102,0,BBC ALBERTA,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,21,124,15,6,15,0,12.23606000234384,14.6,3.2974935845488016,0.8654986522911051,42.9,0.0,-37.5,13.3,6.619047619047619
210375000,8919843,0,OLZA,,General cargo ship,Cargo,,,85,-1,-1,-1,-1,-1,13,74,11,6,7,0,7.135956580732701,9.0,1.2770923030918977,-0.13638059701492536,40.2,0.0,-37.5,7.6,6.538461538461538
248510000,9450662,0,FOUR OTELLO,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,6,24,0,11.404222648752398,12.9,0.7523368186904896,0.3506443652316973,37.5,0.0,-19.7,11.4,6.0
563326000,9422196,0,EAGLE KINABALU,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,210,34,24,18,0,12.185324473349358,14.2,1.3970282312847,-0.0656298600311042,16.1,0.0,-30.2,11.8,5.809523809523809
538006431,9730816,0,RB JORDANA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,194,35,8,24,0,5.974039310954063,14.0,5.469343371230651,0.0735203180212014,30.2,0.0,-27.9,8.5,7.15625
219024902,9836036,0,TORM STRENGTH,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,24,8,0,11.356042173560422,12.5,1.1183909839715778,0.2662341173290078,23.6,0.0,-17.9,11.6,5.71875
212539000,9730268,0,ANYA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,165,25,23,9,0,11.52720011017766,13.3,1.1332209864652514,0.10527475554331364,35.0,0.0,-21.6,11.7,5.9375
256702000,9373656,0,SEASTAR,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,212,38,18,26,0,11.960100041112785,15.1,1.6810306953944525,0.012799780731807587,94.5,0.0,-48.6,11.9,5.681818181818182
257330000,9258600,0,AGNES VICTORY,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,153,29,16,16,0,11.320337197049525,12.9,1.2584397525928168,0.22747629083245524,35.0,0.0,-30.2,11.8,5.6875
249891000,9269374,0,B GAS NEPTUNE,,Oil products tanker,Tanker,,,75,-1,-1,-1,-1,-1,15,57,18,8,7,0,11.065035906642725,13.2,2.362895983977608,0.151133303411131,37.5,0.0,-37.5,11.5,5.0
370090000,9713430,0,SEA VICTORY,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,12,20,0,9.91458469587966,13.7,1.4498792063067922,-0.930150425114454,21.6,0.0,-35.0,9.8,7.03125
249592000,9389100,0,MYRTOS,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,206,38,17,25,0,10.336649999999997,12.0,1.2142736069758535,0.22865,23.6,0.0,-23.6,10.5,5.809523809523809
248672000,9752395,0,AMARTHEA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,211,39,29,15,0,13.487571848256485,16.1,1.2533858457345055,-0.06977902669561888,42.9,0.0,-42.9,13.7,5.681818181818182
636014285,9407392,0,HORIZON THEANO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,16,16,0,11.950463663268659,14.6,1.8967652234847558,0.09837553436369614,40.2,0.0,-48.6,12.3,5.71875
219134000,9120853,0,SUSAN MAERSK,,General cargo ship,Cargo,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,13.292409926279724,15.4,1.7011759162375328,-0.07925449070709166,19.7,0.0,-25.7,14.1,1.0
241650000,9660358,0,AMAZON VICTORY,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,40,187,41,7,33,0,12.071787296898078,13.4,0.9183343448485513,0.2451698670605613,17.9,0.0,-19.7,12.4,5.7
538006399,9719513,0,ECO CZAR,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,18,78,22,5,13,0,9.266717557251908,13.9,4.3627992714758665,-0.3019847328244276,30.2,0.0,-32.5,10.2,5.555555555555555
220495000,9322700,0,BRO NIBE,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,110,34,8,15,0,10.553968446112254,14.3,2.4311051524481413,0.05139410079489973,51.6,0.0,-48.6,11.2,6.260869565217392
477118700,9740469,0,UST LUGA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,206,44,16,28,0,11.774294837679616,13.2,1.7352363577564025,0.3609898882384247,23.6,0.0,-32.5,12.4,5.681818181818182
275472000,9374741,0,FEHN LYRA,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,76,13,7,7,0,8.800194321494116,11.4,2.590500970164281,0.02160207276260391,25.7,0.2,-27.9,9.5,6.357142857142857
256820000,9695640,0,CIELO DI CARTAGENA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,15,15,0,10.988729087173466,12.0,0.7545958613456029,0.1884355738186088,17.9,0.2,-54.7,11.3,6.0
636014611,9411290,0,TEAM CALYPSO,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,150,32,13,19,0,12.168669064748206,13.4,1.2488701011399284,0.6624100719424459,40.2,0.0,-32.5,12.6,5.6875
565526000,9360453,0,EAGLE TORRANCE,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,42,209,37,29,13,0,11.471348033968455,12.7,1.0036447366100372,0.01568543495325767,17.9,0.0,-23.6,11.7,5.857142857142857
248280000,9514456,0,HEATHER,,Oil products tanker,Tanker,,,123,-1,-1,-1,-1,-1,17,108,15,8,9,0,11.067960526315787,13.0,2.3396977484015684,-0.041162280701754365,57.9,0.0,-48.6,11.7,7.235294117647059
245033000,9420825,0,DOLFIJNGRACHT,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,23,141,16,12,11,0,13.188306690349322,14.7,0.7968675931368078,-0.3937240970988751,42.9,-0.4,-37.5,13.2,6.826086956521739
636014108,9407378,0,HORIZON ATHENA,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,32,149,35,10,22,0,13.398884991230268,15.6,1.0748669403857098,0.011976948133299884,48.6,0.0,-40.2,13.6,5.75
538003099,9338266,0,AL AAMRIYA,,Oil products tanker,Tanker,,,316,-1,-1,-1,-1,-1,50,253,63,26,24,0,15.165754656390495,20.4,4.042128327014068,0.02411046885035325,25.7,0.0,-21.6,16.0,6.32
636018056,9433145,0,FS IPANEMA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,162,18,8,20,0,10.823163418290855,11.7,0.3603237842187785,-0.2722388805597201,14.5,0.0,-27.9,10.8,6.428571428571429
538005809,9721920,0,MARLIN AZURITE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,144,39,14,18,0,11.186384976525822,11.9,0.7654928196144627,0.226510172143975,14.5,0.0,-14.5,11.4,5.71875
255806252,9848998,0,KIM OLDENDORFF,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,214,15,22,10,0,9.836072906183608,13.3,2.421268036401656,0.07930224756793021,23.6,0.0,-27.9,10.1,7.15625
538004384,9606821,0,FEDERAL SEVERN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,164,26,18,10,0,12.970360520094562,14.4,1.4433450039827167,0.3837470449172576,32.5,0.0,-19.7,13.5,6.785714285714286
372003000,9839430,0,MSC GULSUN,,General cargo ship,Cargo,,,400,-1,-1,-1,-1,-1,62,128,272,27,35,0,16.302203140888036,18.8,1.6659734277610652,0.24028923285504464,19.7,0.0,-16.1,16.8,6.451612903225806
538003617,9402495,0,DUBAI CHARM,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,208,42,22,22,0,11.663140070441615,13.5,1.4095970637089728,2.70929287455974e-05,0.2,0.0,0.0,12.2,5.681818181818182
211205030,9869954,0,LEEVSTEN,,General cargo ship,Cargo,,,209,-1,-1,-1,-1,-1,26,137,72,13,13,0,19.672115314260626,24.4,4.914932901732035,0.018592229457818,45.7,0.0,-78.7,21.2,8.038461538461538
311037200,9409546,0,MARINA R,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,164,26,13,15,0,12.093465577596266,13.3,0.769784971612604,0.3635064177362893,27.9,0.0,-25.7,12.1,6.785714285714286
305462000,9501265,0,BBC OREGON,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,21,125,15,11,10,0,10.528338624338623,13.4,3.7525784378051297,0.05195767195767195,40.2,0.0,-27.9,12.3,6.666666666666667
249545000,9377779,0,MONTEREY,,Oil products tanker,Tanker,,,243,-1,-1,-1,-1,-1,42,193,50,17,25,0,11.651635388739946,12.7,1.0559660822625383,0.2475067024128687,27.9,0.0,-16.1,12.0,5.785714285714286
